id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
102,4,0,6,1,0,0,1,1,0,0,14,255,255,3,3974.608,"SUGUN",R,26,90,140,-0.075,0.371,0.172,1.756,-0.129,1.661,-36.841,27.232,0,0,64.097,-200,13.348,0,0,0,5,1,R,"HalF_HearteD",190,82,0.45,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,-38.234,0,"가앤슬_",-0.107,-17.54,0,"mungjungh",-20.172,-44.965,0,"crani",-14.349,-63.564,0,"Penguin_iDOL",19.275,-48.988,0,"CVPileMaki",4.154,-64.635,0,"k@ster",35.747,-93.164,0,"-KYU-",-9.069,-113.02,0,"Kr_Luna",-42.363,-89.832,0,0,0,0,0,0,"",0,0,0,0,3976.33,,,,0,0
103,4,0,6,1,0,1,1,1,0,0,14,255,255,4,3989.961,"SUGUN",R,38,8,10,-11.774,-2.529,0.262,2.091,-5.137,0.266,-36.841,29.295,1,0,1.263,-10.058,-2.496,-0.171,-33.925,0,5,1,R,"HalF_HearteD",190,82,0.45,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342,-33.424,0,"가앤슬_",0.018,-17.454,0,"mungjungh",-20.714,-43.355,0,"crani",-13.761,-63.846,0,"Penguin_iDOL",19.283,-49.277,0,"CVPileMaki",7.995,-66.359,0,"k@ster",35.591,-93.136,0,"-KYU-",-9.309,-112.996,0,"Kr_Luna",-42.385,-89.815,0,0,0,0,0,0,"",0,0,0,0,,3997.828,,,0,0
104,4,0,6,1,0,1,1,0,1,0,255,14,255,5,4015.399,"SUGUN",R,26,84,136,0.559,1.846,0.224,2.041,0.139,2.607,-36.841,73.596,4,0,67.102,-167.694,5.448,0,0,1,5,1,R,"HalF_HearteD",190,82,0.45,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,-38.005,0,"가앤슬_",-0.219,-17.458,0,"mungjungh",-20.832,-46.184,0,"crani",-14.027,-63.577,0,"Penguin_iDOL",19.204,-46.959,0,"CVPileMaki",4.422,-63.87,0,"k@ster",35.654,-92.891,0,"-KYU-",-9.07,-113.266,0,"Kr_Luna",-42.38,-89.768,0,0,0,0,0,0,"",0,0,0,0,4017.129,,,,0,0
105,4,0,6,1,0,2,1,0,1,0,255,14,255,5,4038.648,"SUGUN",R,10,81,121,1.776,-0.448,0.339,1.919,0.763,1.787,-36.841,50.708,2,0,0,400,4.744,0,0,1,5,1,R,"HalF_HearteD",190,82,0.45,3,33,W,Y,4039.778,117,145,82,82,38,137,130,-30,-28.829,0.56,0,0.36,-259.736,147.823,71.448,-0.379,-37.258,0,"가앤슬_",-0.266,-17.894,0,"mungjungh",-20.818,-46.159,0,"crani",-13.954,-63.495,0,"Penguin_iDOL",17.416,-50.106,0,"CVPileMaki",5.054,-64.83,72,"k@ster",35.982,-93.482,104,"-KYU-",-7.773,-112.569,0,"Kr_Luna",-45.875,-89.96,0,4040.136,0.931,-20.404,4043.566,6,"k@ster",36.669,-87.419,1,0,,,4046.095,,67,2
106,4,0,6,1,0,0,1,1,0,1,11,255,14,6,4082.211,"SUGUN",R,26,90,140,-0.203,0.038,0.156,1.69,-0.206,1.417,-36.841,31.436,2,0,79.892,-191.645,14.642,0,0,1,6,3,R,"Rite_",164.9,80,0.455,3,71,W,Y,4083.205,250,120,57,57,45,137,122,20.139,32.092,0.59,0,0.566,88.546,103.279,-20.26,-0.471,-37.248,0,"가앤슬_",0.003,-17.864,0,"mungjungh",-21.723,-45.576,0,"crani",-13.602,-63.023,0,"Penguin_iDOL",19.56,-44.714,0,"CVPileMaki",5.398,-64.075,0,"k@ster",37.091,-95.518,0,"-KYU-",-7.673,-104.062,0,"Kr_Luna",-42.379,-89.827,103,4088.045,-58.917,-108.099,4089.768,8,"Kr_Luna",-54.252,-108.124,1,0,,4091.011,,4093.318,134,2
107,4,0,6,2,0,0,1,1,1,0,13,11,255,7,4181.367,"SUGUN",R,26,80,130,0.519,1.206,0.196,1.874,-0.017,2.08,-36.841,66.334,1,0,152.534,-200,8.732,0,0,0,7,6,L,"ame_3",174.4,80,0.21,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-37.746,0,"가앤슬_",0.085,-17.532,0,"mungjungh",-19.139,-42.413,0,"crani",-5.119,-62.812,0,"Penguin_iDOL",20.165,-47.951,0,"CVPileMaki",16.398,-62.601,0,"k@ster",40.772,-90.584,0,"-KYU-",6.785,-105.97,0,"Kr_Luna",-36.111,-95.531,0,0,0,0,0,0,"",0,0,0,0,4182.754,4183.836,,,0,0
108,4,0,6,2,1,0,1,1,1,0,13,11,255,8,4201.676,"SUGUN",R,27,90,140,-0.755,0.455,0.133,1.773,-0.313,1.724,-36.841,48.732,0,0,-14.326,-139.129,7.975,0,0,0,7,6,L,"ame_3",174.4,80,0.21,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234,-37.6,0,"가앤슬_",0.173,-17.707,0,"mungjungh",-19.525,-42.78,0,"crani",-2.534,-61.563,0,"Penguin_iDOL",20.158,-46.973,0,"CVPileMaki",16.174,-62.783,0,"k@ster",40.799,-90.609,0,"-KYU-",7.302,-105.966,0,"Kr_Luna",-35.841,-95.796,0,0,0,0,0,0,"",0,0,0,0,4203.052,4203.958,,,0,0
109,4,0,6,2,1,1,1,1,1,0,13,11,255,9,4222.101,"SUGUN",R,26,89,140,-1.467,-0.641,0.045,1.578,-0.721,1.036,-36.841,23.019,0,0,57.346,-200,9.927,0,0,1,7,6,L,"ame_3",174.4,80,0.21,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,-37.56,0,"가앤슬_",0.122,-17.781,0,"mungjungh",-18.659,-40.189,0,"crani",-4.018,-62.696,0,"Penguin_iDOL",20.24,-46.845,0,"CVPileMaki",16.238,-62.779,0,"k@ster",40.748,-90.42,0,"-KYU-",7.222,-105.978,0,"Kr_Luna",-35.848,-95.791,0,0,0,0,0,0,"",0,0,0,0,4223.462,4224.482,,,0,0
110,4,0,6,2,1,2,1,1,1,0,13,11,255,10,4240.766,"SUGUN",R,26,91,140,-0.67,0.55,0.12,1.772,-0.373,1.72,-36.841,33.692,0,0,55.076,-200,-1.774,0,0,1,7,6,L,"ame_3",174.4,80,0.21,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,-37.61,0,"가앤슬_",0.173,-17.627,0,"mungjungh",-18.85,-40.221,0,"crani",-3.978,-63.08,0,"Penguin_iDOL",20.336,-46.864,0,"CVPileMaki",16.22,-62.776,0,"k@ster",40.744,-90.465,0,"-KYU-",7.248,-105.956,0,"Kr_Luna",-40.07,-92.773,0,0,0,0,0,0,"",0,0,0,0,4242.149,4243.071,,,0,0
111,4,0,6,2,0,0,2,1,1,0,13,11,255,11,4276.07,"SUGUN",R,26,75,126,2.628,2.139,0.394,1.988,0.97,2.56,-36.841,73.115,1,0,101.199,-170.435,0.815,0,0,0,8,8,R,"Pizzallaris",165.3,85.912,0.347,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,-38.153,0,"가앤슬_",0.093,-17.486,0,"mungjungh",-22.433,-47.325,0,"crani",-13.462,-63.492,0,"Penguin_iDOL",19.828,-48.516,0,"CVPileMaki",5.809,-66.258,0,"k@ster",39.254,-94.928,0,"-KYU-",-5.075,-98.117,0,"Kr_Luna",-45.017,-93.082,0,0,0,0,0,0,"",0,0,0,0,4277.795,4278.535,,,0,0
112,4,0,6,2,1,0,2,1,1,0,13,11,255,12,4299.171,"SUGUN",R,27,80,130,1.696,0.932,0.334,1.841,0.624,1.979,-36.841,39.264,1,0,68.306,-106.793,0.028,0,0,0,8,8,R,"Pizzallaris",165.3,85.912,0.347,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,-38.267,0,"가앤슬_",-0.097,-17.81,0,"mungjungh",-22.401,-47.3,0,"crani",-13.437,-63.441,0,"Penguin_iDOL",19.81,-48.32,0,"CVPileMaki",4.365,-65.356,0,"k@ster",39.106,-94.754,0,"-KYU-",-5.227,-98.252,0,"Kr_Luna",-41.811,-94.611,0,0,0,0,0,0,"",0,0,0,0,4300.768,4301.653,,,0,0
113,4,0,6,2,2,0,2,1,1,0,13,11,255,13,4310.903,"SUGUN",R,26,86,140,0.713,0.448,0.257,1.748,0.265,1.632,-36.841,38.015,2,0,27.11,-200,8.72,0,0,1,8,8,R,"Pizzallaris",165.3,85.912,0.347,3,71,W,Y,4311.997,255,154,122,78,21,145,81,90.379,-88.9,-0.86,0,0.13,159.671,-286.127,105.525,0.016,-37.727,0,"가앤슬_",0.122,-18.126,0,"mungjungh",-21.819,-46.885,0,"crani",-14.078,-63.207,0,"Penguin_iDOL",19.815,-48.343,0,"CVPileMaki",5.456,-66.143,0,"k@ster",39.112,-94.999,0,"-KYU-",-5.131,-98.153,0,"Kr_Luna",-44.858,-93.555,0,4318.177,-29.785,-18.496,0,0,"",0,0,0,0,,4316.247,,,2,3
114,4,0,6,2,2,1,2,1,1,0,13,11,255,14,4332.161,"SUGUN",R,26,86,140,0.385,0.448,0.197,1.748,-0.013,1.632,-36.841,41.589,2,0,124.787,-200,-6.303,0,0,1,8,8,R,"Pizzallaris",165.3,85.912,0.347,3,71,W,Y,4333.301,168,132,63,66,12,138,123,-30,-23.841,0.66,0,0.266,203.51,-287.458,52.811,-0.208,-37.241,0,"가앤슬_",0.031,-17.86,0,"mungjungh",-20.55,-45.697,0,"crani",-14.025,-63.344,0,"Penguin_iDOL",20.283,-46.766,73,"CVPileMaki",5.89,-65.642,0,"k@ster",40.397,-96.448,98,"-KYU-",-3.969,-99.993,0,"Kr_Luna",-45.419,-93.195,0,4333.649,0.705,-19.788,4337.17,6,"k@ster",31.018,-87.19,1,0,,4337.81,4337.854,,74,2
115,4,0,6,2,0,0,2,1,1,1,18,13,11,15,4358.769,"SUGUN",R,26,85,137,-1.375,0.051,0.058,1.697,-0.661,1.451,-36.841,21.897,0,0,40.977,-172.419,8.775,0,0,0,0,7,L,"alcohol500",172.1,87.002,0.405,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112,-37.622,0,"가앤슬_",0.495,-17.69,0,"mungjungh",-21.045,-49.316,0,"crani",-8.341,-64.636,0,"Penguin_iDOL",20.009,-46.138,0,"CVPileMaki",15.843,-62.643,0,"k@ster",43.718,-94.94,0,"-KYU-",6.591,-100.385,0,"Kr_Luna",-33.622,-92.276,0,0,0,0,0,0,"",0,0,0,0,4360.379,4360.995,4360.878,,0,0
116,4,0,6,2,0,1,2,1,1,1,18,13,11,16,4373.88,"SUGUN",R,27,84,136,-1.942,-0.221,0.01,1.662,-0.883,1.328,-36.841,28.545,2,0,25.098,-140.182,2.871,0,0,1,0,7,L,"alcohol500",172.1,87.002,0.405,3,71,W,Y,4374.952,116,77,63,72,24,136,79,100.441,6.023,-0.85,0,0.179,-395.59,76.101,4.483,-0.104,-37.684,0,"가앤슬_",-0.133,-17.99,0,"mungjungh",-19.337,-43.55,0,"crani",-9.126,-64.271,0,"Penguin_iDOL",20.493,-45.108,0,"CVPileMaki",15.795,-62.643,0,"k@ster",40.744,-91.279,0,"-KYU-",6.594,-100.197,0,"Kr_Luna",-34.308,-89.706,0,4381.289,1.417,-7.676,4381.434,1,"가앤슬_",1.363,-8.081,0,0,4381.393,4381.595,,,16,1
117,5,1,6,2,0,0,0,0,0,0,255,255,255,57,4457.451,"Pugeuk",R,13,64,94,-1.379,-1.036,0.224,1.502,0.075,1.55,-36.56,21.926,1,0,-302.42,353.211,0,0,0,0,4,1,R,"가앤슬_",190,87.22,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,-37.717,0,"HalF_HearteD",-0.383,-16.893,0,"Pring__",-21.086,-47.672,0,"mochi_2929",-9.359,-63.162,0,"bdg06213",18.593,-46.673,0,"Rite_",10.671,-65.357,0,"ame_3",37.515,-101.09,0,"alcohol500",0.423,-117.058,0,"Pizzallaris",-42.632,-98.474,0,0,0,0,0,0,"",0,0,0,0,4459.344,,,,0,0
118,5,1,6,2,1,0,0,0,0,0,255,255,255,58,4478.411,"Pugeuk",R,10,73,116,-2.814,-0.153,-0.063,1.631,-1.223,1.916,-36.56,5.617,1,0,0,329.647,26.648,0,0,0,4,1,R,"가앤슬_",190,87.22,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115,-37.873,0,"HalF_HearteD",-0.232,-16.943,0,"Pring__",-21.329,-47.517,0,"mochi_2929",-11.895,-62.988,0,"bdg06213",18.577,-46.703,0,"Rite_",8.804,-65.775,0,"ame_3",37.501,-101.043,0,"alcohol500",1.198,-115.177,0,"Pizzallaris",-42.666,-98.124,0,0,0,0,0,0,"",0,0,0,0,4480.198,,,,0,0
119,5,1,6,2,2,0,0,0,0,0,255,255,255,59,4497.343,"Pugeuk",R,6,87,111,-0.048,-0.959,-0.074,1.383,-0.851,1.292,-36.56,12.499,2,0,469.798,0,22.919,0,0,1,4,1,R,"가앤슬_",190,87.22,0.2,3,71,W,Y,4498.527,254,52,120,86,50,145,95,-8.431,10.34,-0.6,0,0.359,-57.477,561.325,-4.692,-0.1,-37.553,0,"HalF_HearteD",-0.283,-17.036,0,"Pring__",-21.341,-47.181,92,"mochi_2929",-12.826,-62.752,95,"bdg06213",18.523,-46.974,0,"Rite_",10.563,-65.83,0,"ame_3",37.512,-101.09,0,"alcohol500",-2.069,-114.162,0,"Pizzallaris",-42.659,-98.077,0,4498.976,-0.854,-24.788,4501.045,3,"mochi_2929",-7.318,-58.677,0,0,,,,,6,2
120,5,1,6,2,0,0,1,0,0,0,255,255,255,60,4524.884,"Pugeuk",R,27,85,137,-1.379,0.573,0.106,1.61,-0.435,1.849,-36.56,14.356,0,0,-123.376,-141.082,22.397,0,0,0,5,2,R,"mungjungh",190,94.984,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-37.86,0,"HalF_HearteD",-0.199,-16.781,0,"Pring__",-20.742,-46.698,0,"mochi_2929",-11.689,-61.492,0,"bdg06213",18.945,-47.378,0,"Rite_",11.565,-65.428,0,"ame_3",38.161,-98.561,0,"alcohol500",-1.474,-114.111,0,"Pizzallaris",-43.505,-100.023,0,0,0,0,0,0,"",0,0,0,0,4526.407,,,,0,0
121,5,1,6,2,0,1,1,0,0,0,255,255,255,61,4539.559,"Pugeuk",R,30,78,129,-2.001,0.262,0.045,1.568,-0.722,1.711,-36.56,16.187,4,0,-101.131,-68.672,9.14,0,0,1,5,2,R,"mungjungh",190,94.984,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016,-37.471,0,"HalF_HearteD",-0.203,-16.928,0,"Pring__",-21.088,-46.531,0,"mochi_2929",-13.751,-61.158,0,"bdg06213",19.661,-45.628,0,"Rite_",11.567,-65.419,0,"ame_3",38.143,-98.562,0,"alcohol500",-0.727,-114.33,0,"Pizzallaris",-43.559,-100.103,0,0,0,0,0,0,"",0,0,0,0,4541.115,,,,0,0
122,5,1,6,2,0,2,1,0,0,0,255,255,255,62,4556.082,"Pugeuk",R,30,90,140,-0.587,-0.679,0.18,1.389,-0.095,1.131,-36.56,17.571,0,0,-123.066,-67.953,17.355,0,0,1,5,2,R,"mungjungh",190,94.984,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,-37.759,0,"HalF_HearteD",-0.209,-16.784,0,"Pring__",-21.102,-46.547,0,"mochi_2929",-12.23,-61.113,0,"bdg06213",19.604,-44.456,0,"Rite_",11.183,-65.272,0,"ame_3",38.177,-98.575,0,"alcohol500",-1.237,-114.119,0,"Pizzallaris",-43.566,-100.152,0,0,0,0,0,0,"",0,0,0,0,4557.615,,,,0,0
123,5,1,6,2,0,0,2,0,0,0,255,255,255,63,4583.168,"Pugeuk",R,3,68,97,-1.804,1.15,0.267,1.806,0.207,2.272,-36.56,37.902,1,0,-433.964,0,34.958,0,0,0,6,6,R,"k@ster",170,80,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039,-37.598,0,"HalF_HearteD",-0.351,-16.733,0,"Pring__",-22.286,-45.817,0,"mochi_2929",-13.335,-61.141,0,"bdg06213",19.474,-46.088,0,"Rite_",11.232,-63.941,0,"ame_3",38.218,-98.602,0,"alcohol500",-1.195,-110.469,0,"Pizzallaris",-43.627,-99.893,0,0,0,0,0,0,"",0,0,0,0,4584.837,,,,0,0
124,5,1,6,2,1,0,2,0,0,0,255,255,255,64,4601.002,"Pugeuk",R,6,77,115,2.631,0.757,0.261,1.687,0.285,2.149,-36.56,16.702,4,0,492.317,87.316,9.54,0,0,1,6,6,R,"k@ster",170,80,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,-37.758,0,"HalF_HearteD",-0.051,-16.847,0,"Pring__",-20.09,-45.555,0,"mochi_2929",-13.303,-61.266,0,"bdg06213",18.91,-47.205,0,"Rite_",12.667,-62.249,0,"ame_3",38.21,-98.672,0,"alcohol500",-2.231,-110.025,0,"Pizzallaris",-43.622,-99.855,0,0,0,0,0,0,"",0,0,0,0,4602.552,,,,0,0
125,5,1,6,2,1,1,2,0,0,0,255,255,255,65,4618.153,"Pugeuk",R,3,73,103,-1.912,0.719,0.174,1.704,-0.08,2.025,-36.56,14.348,1,0,-378.084,0,12.901,0,0,0,6,6,R,"k@ster",170,80,0.2,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,-37.719,0,"HalF_HearteD",-0.282,-16.819,0,"Pring__",-20.797,-46.466,0,"mochi_2929",-13.385,-61.511,0,"bdg06213",18.972,-47.163,0,"Rite_",9.587,-64.418,0,"ame_3",38.209,-98.641,0,"alcohol500",-3.198,-110.134,0,"Pizzallaris",-43.575,-99.83,0,0,0,0,0,0,"",0,0,0,0,4619.858,,,,0,0
126,5,1,6,2,2,1,2,0,0,0,255,255,255,66,4635.841,"Pugeuk",R,30,71,123,-0.813,-0.641,0.163,1.421,-0.17,1.186,-36.56,19.368,2,0,-118.768,-49.139,7.48,0,0,1,6,6,R,"k@ster",170,80,0.2,3,71,W,Y,4636.77,255,138,52,72,57,137,90,-70.022,67.184,-0.21,0,0.295,56.958,-483.47,-59.56,-0.28,-37.313,0,"HalF_HearteD",-0.276,-16.918,0,"Pring__",-20.779,-46.427,0,"mochi_2929",-13.36,-61.467,0,"bdg06213",18.784,-47.194,0,"Rite_",9.833,-64.221,0,"ame_3",38.205,-98.698,0,"alcohol500",-3.266,-110.427,0,"Pizzallaris",-43.731,-99.637,0,4637.094,-0.682,-19.629,0,0,"",0,0,0,0,,,,,0,3
127,5,1,6,2,2,2,2,0,0,0,255,255,255,67,4656.412,"Pugeuk",R,6,84,113,-1.494,-0.712,-0.166,1.368,-1.134,1.215,-36.56,7.468,2,0,275.339,0,20.49,0,0,1,6,6,R,"k@ster",170,80,0.2,3,71,W,Y,4657.39,197,143,41,61,58,130,75,-4.097,38.517,-0.78,0,0.343,371.054,-136.503,131.725,-0.252,-37.553,0,"HalF_HearteD",-0.291,-16.917,0,"Pring__",-21.025,-45.872,99,"mochi_2929",-13.9,-61.073,0,"bdg06213",18.027,-46.9,0,"Rite_",10.344,-64.862,0,"ame_3",38.245,-98.199,0,"alcohol500",-2.984,-111.651,0,"Pizzallaris",-45.33,-99.609,0,4658.039,-4.506,-25.208,4659.754,2,"Pring__",-17.841,-40.69,0,0,4671.872,,,,22,2
128,5,0,6,2,0,0,0,0,0,0,255,255,255,17,4712.176,"SUGUN",R,10,78,106,-0.418,0.474,0.111,2.142,-0.185,2.495,-36.841,58.588,0,0,0,400,15.263,0,0,0,1,3,R,"mochi_2929",174.8,85.854,0.543,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161,-37.982,0,"가앤슬_",-0.016,-17.65,0,"mungjungh",-23.133,-48.423,0,"crani",-14.05,-63.413,0,"Penguin_iDOL",21.101,-50.234,0,"CVPileMaki",14.708,-63.977,0,"k@ster",43.072,-102.071,0,"-KYU-",-5.654,-104.376,0,"Kr_Luna",-41.988,-95.031,0,0,0,0,0,0,"",0,0,0,0,4713.941,,,,0,0
129,5,0,6,2,0,1,0,0,0,0,255,255,255,18,4728.448,"SUGUN",R,26,83,120,1.33,1.366,0.328,1.996,0.409,2.188,-36.841,61.584,2,0,94.459,-168.672,0.119,0,0,1,1,3,R,"mochi_2929",174.8,85.854,0.543,3,71,W,Y,4729.568,255,175,51,105,58,136,77,-30,66.584,1,0,0.211,0.882,-328.992,-98.568,-0.056,-37.666,0,"가앤슬_",0.17,-17.49,0,"mungjungh",-22.817,-48.205,0,"crani",-13.819,-63,0,"Penguin_iDOL",20.903,-50.286,0,"CVPileMaki",14.642,-63.923,0,"k@ster",33.679,-100.566,0,"-KYU-",-6.755,-105.547,0,"Kr_Luna",-41.981,-95.052,0,4730.219,-4.579,-22.921,0,0,"",0,0,0,0,,,,,2,3
130,5,0,6,2,0,2,0,0,0,0,255,255,255,19,4743.64,"SUGUN",R,3,56,88,-2.341,0.064,0.191,1.76,-0.026,1.669,-36.841,26.514,4,0,-400,0,1.842,0,0,1,1,3,R,"mochi_2929",174.8,85.854,0.543,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157,-38.162,0,"가앤슬_",-0.483,-17.346,0,"mungjungh",-23.264,-48.899,0,"crani",-14.07,-62.74,0,"Penguin_iDOL",20.615,-50.088,0,"CVPileMaki",14.942,-63.69,0,"k@ster",33.996,-95.104,0,"-KYU-",-7.346,-102.705,0,"Kr_Luna",-47.249,-87.849,0,0,0,0,0,0,"",0,0,0,0,4745.608,,,,0,0
131,5,0,6,2,0,0,1,0,0,0,255,255,255,20,4764.965,"SUGUN",R,26,86,140,-1.341,1.013,0.048,1.89,-0.705,2.094,-36.841,50.236,2,0,84.299,-164.666,-4.298,0,0,1,2,2,L,"Pring__",190,93.36,0.485,3,71,W,Y,4765.822,245,109,104,117,44,145,91,20.835,7,-0.77,0,0.322,499.696,-277.698,182.176,-0.329,-37.215,0,"가앤슬_",-0.097,-17.864,0,"mungjungh",-22.417,-48.059,0,"crani",-9.492,-64.556,0,"Penguin_iDOL",21.722,-49.367,0,"CVPileMaki",15.107,-63.153,76,"k@ster",40.048,-98.448,0,"-KYU-",4.498,-111.95,95,"Kr_Luna",-38.949,-92.628,0,4771.087,-6.119,-100.982,4771.177,7,"-KYU-",-6.073,-97.818,0,0,,,,,259,1
132,5,0,6,2,0,0,2,0,0,0,255,255,255,21,4795.562,"SUGUN",R,10,68,111,0.801,2.088,0.296,2.174,0.34,3.45,-36.841,88.437,1,0,0,400,12.342,0,0,0,3,9,L,"-Alta-",190,84,0.479,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,-38.015,0,"가앤슬_",0.329,-17.481,0,"mungjungh",-22.111,-48.352,0,"crani",-12.055,-63.971,0,"Penguin_iDOL",21.551,-50.86,0,"CVPileMaki",15.588,-63.645,0,"k@ster",42.919,-97.021,0,"-KYU-",5.167,-105.409,0,"Kr_Luna",-34.63,-94.54,0,0,0,0,0,0,"",0,0,0,0,4797.136,,,,0,0
133,5,0,6,2,1,0,2,0,0,0,255,255,255,22,4813.446,"SUGUN",R,26,78,128,1.019,1.246,0.269,1.94,0.308,2.189,-36.841,72.513,1,0,81.33,-200,-3.608,0,0,0,3,9,L,"-Alta-",190,84,0.479,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282,-37.21,0,"가앤슬_",0.153,-17.175,0,"mungjungh",-22.151,-48.365,0,"crani",-11.863,-64.001,0,"Penguin_iDOL",21.482,-50.742,0,"CVPileMaki",15.472,-63.52,0,"k@ster",44.901,-98.702,0,"-KYU-",5.196,-105.417,0,"Kr_Luna",-37.618,-94.008,0,0,0,0,0,0,"",0,0,0,0,4814.893,,,,0,0
134,5,0,6,2,2,0,2,0,0,0,255,255,255,23,4826.377,"SUGUN",R,26,87,140,0.893,0.676,0.283,1.841,0.26,1.856,-36.841,64.439,0,0,85.906,-194.559,0.199,0,0,1,3,9,L,"-Alta-",190,84,0.479,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,-37.597,0,"가앤슬_",0.21,-17.407,0,"mungjungh",-22.035,-48.252,0,"crani",-11.825,-63.961,0,"Penguin_iDOL",22.344,-50.948,0,"CVPileMaki",15.533,-63.605,0,"k@ster",43.622,-99.565,0,"-KYU-",5.209,-105.426,0,"Kr_Luna",-37.201,-99.21,0,0,0,0,0,0,"",0,0,0,0,4827.865,,,,0,0
135,5,0,6,2,2,1,2,0,0,0,255,255,255,24,4842.074,"SUGUN",R,0,82,133,-1.349,0.804,0.096,2.03,-0.59,2.135,-36.841,51.447,0,0,0,33.667,11.42,0,0,0,3,9,L,"-Alta-",190,84,0.479,0,71,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-37.634,0,"가앤슬_",-0.252,-17.519,0,"mungjungh",-22.428,-47.324,0,"crani",-11.962,-64.299,0,"Penguin_iDOL",22.367,-50.924,0,"CVPileMaki",15.437,-63.61,0,"k@ster",43.536,-99.486,0,"-KYU-",5.068,-105.428,0,"Kr_Luna",-37.193,-99.184,0,0,0,0,0,0,"",0,0,0,0,4843.42,,,,0,0
136,5,0,6,2,2,2,2,0,0,0,255,255,255,25,4860.337,"SUGUN",R,26,79,129,-0.56,1.056,0.125,1.893,-0.347,2.107,-36.841,45.063,2,0,64.087,-163.505,2.804,0,0,1,3,9,L,"-Alta-",190,84,0.479,3,71,W,Y,4861.228,255,127,145,53,0,145,91,102.791,-9.214,-0.8,0,0.686,146.919,61.641,-15.742,-0.63,-37.068,0,"가앤슬_",-0.048,-17.722,0,"mungjungh",-22.364,-47.247,0,"crani",-11.895,-64.239,0,"Penguin_iDOL",22.634,-50.754,0,"CVPileMaki",15.379,-63.608,0,"k@ster",43.536,-99.63,0,"-KYU-",5.524,-106.029,0,"Kr_Luna",-38.045,-99.701,0,0,0,0,0,0,"",0,0,0,0,,,,,2,3
