id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,770.259,"559：広告",R,27,92,140,0.743,0.68,0.247,1.702,0.217,1.847,-36.434,27.83,85,15,0,0,0,75.041,-131.718,3.439,0,0,0,0,8,R,"Pizzallaris",167.3,86.384,0.352,0,49,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-37.724,0,"눈꽃",-0.036,-17.955,0,"SFIDA",-20.128,-43.423,0,"YukihiroD",-12.896,-64.224,0,"甲斐野柊太",19.636,-48.762,0,"coder_",7.963,-64.066,0,"Azuner",33.058,-94.267,0,"Amellaid",-6.899,-111.267,0,"柴山犬吉",-42.228,-87.717,0,0,0,0,0,0,"",0,0,0,0,771.885,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,785.877,"559：広告",R,13,95,126,-5.535,-2.847,-0.192,1.285,-1.824,0.311,-36.434,13.313,44,56,0,1,0,-384.143,320.054,1.58,-0.994,-20.836,0,0,8,R,"Pizzallaris",167.3,86.384,0.352,0,49,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.366,-37.409,0,"눈꽃",-1.07,-18.06,0,"SFIDA",-20.366,-43.99,0,"YukihiroD",-15.671,-62.762,0,"甲斐野柊太",18.392,-51.635,0,"coder_",8.234,-65.921,0,"Azuner",31.986,-94.949,0,"Amellaid",-8.478,-109.102,0,"柴山犬吉",-42.471,-87.584,0,0,0,0,0,0,"",0,0,0,0,787.485,,,,0,0
3,1,1,0,0,1,1,0,0,0,0,255,255,255,2,799.268,"559：広告",R,13,84,108,-2.592,-1.53,0.036,1.51,-0.508,1.31,-36.434,29.806,47,53,0,1,0,-335.205,365.291,-4.727,0,0,0,0,8,R,"Pizzallaris",167.3,86.384,0.352,0,49,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,-38.064,0,"눈꽃",-0.467,-17.937,0,"SFIDA",-20.312,-43.299,0,"YukihiroD",-15.674,-62.772,0,"甲斐野柊太",17.267,-53.195,0,"coder_",3.266,-65.69,0,"Azuner",31.836,-94.807,0,"Amellaid",-9.096,-108.801,0,"柴山犬吉",-42.445,-87.58,0,0,0,0,0,0,"",0,0,0,0,801.019,,,,0,0
4,1,1,0,0,2,1,0,0,0,0,255,255,255,3,815.927,"559：広告",R,13,82,119,-5.47,-2.444,-0.184,1.391,-1.786,0.703,-36.434,1.731,54,46,0,1,0,-359.741,347.256,12.624,-1.081,-19.601,0,0,8,R,"Pizzallaris",167.3,86.384,0.352,0,49,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317,-37.63,0,"눈꽃",-0.833,-18.147,0,"SFIDA",-20.454,-43.233,0,"YukihiroD",-15.671,-62.778,0,"甲斐野柊太",15.994,-52.994,0,"coder_",6.983,-65.704,0,"Azuner",31.826,-94.805,0,"Amellaid",-8.571,-108.973,0,"柴山犬吉",-42.502,-87.629,0,0,0,0,0,0,"",0,0,0,0,817.585,,,,0,0
5,1,1,0,0,3,1,0,0,0,0,255,255,255,4,829.354,"559：広告",R,27,83,135,1.939,0.536,0.347,1.675,0.683,1.745,-36.434,41.881,92,8,0,2,0,108.924,-147.811,-0.465,0,0,1,0,8,R,"Pizzallaris",167.3,86.384,0.352,3,49,W,Y,830.455,160,247,99,114,53,145,83,26.741,6.304,-0.8,0,0.183,509.699,160.959,272.579,0.469,-37.255,0,"눈꽃",-0.04,-18.219,0,"SFIDA",-20.256,-43.601,0,"YukihiroD",-15.672,-62.77,0,"甲斐野柊太",14.975,-53.789,0,"coder_",7.684,-67.891,0,"Azuner",32.248,-95.048,0,"Amellaid",-9.054,-108.99,85,"柴山犬吉",-42.497,-87.655,0,835.841,-11.095,-91.348,836.185,7,"Amellaid",-10.758,-89.445,0,0,,,,,264,1
6,1,1,0,0,0,0,1,0,0,0,255,255,255,5,873.889,"559：広告",R,27,84,137,-1.333,0.173,0.055,1.632,-0.672,1.596,-36.434,24.04,90,10,0,0,0,75.909,-141.907,6.06,0,0,0,1,4,L,"-Alta-",190,86.283,0.478,0,65,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,-37.89,0,"눈꽃",-0.105,-18.131,0,"SFIDA",-17.691,-45.074,0,"YukihiroD",-10.752,-64.565,0,"甲斐野柊太",19.526,-46.167,0,"coder_",13.599,-67.414,0,"Azuner",47.853,-100.963,0,"Amellaid",16.034,-118.938,0,"柴山犬吉",-30.442,-114.119,0,0,0,0,0,0,"",0,0,0,0,875.341,,,,0,0
7,1,1,0,0,0,1,1,0,0,0,255,255,255,6,901.936,"559：広告",R,13,76,117,-0.438,-0.735,0.295,1.656,0.26,1.454,-36.434,42.302,92,8,0,2,0,-274.964,261.532,-4.984,0,0,1,1,4,L,"-Alta-",190,86.283,0.478,3,65,W,Y,902.798,255,85,102,95,60,145,130,-30,8.577,0.47,0,0.405,-96.363,253.945,23.318,-0.322,-36.808,0,"눈꽃",-0.203,-18.292,0,"SFIDA",-18.154,-45.182,71,"YukihiroD",-10.756,-64.572,91,"甲斐野柊太",19.893,-47.214,0,"coder_",12.984,-67.429,0,"Azuner",47.594,-101.016,0,"Amellaid",14.888,-118.066,0,"柴山犬吉",-28.464,-105.098,0,903.108,-0.282,-20.057,905.007,3,"YukihiroD",-6.789,-62.758,0,0,,,,,168,2
8,1,1,0,0,0,0,2,0,0,0,255,255,255,7,925.59,"559：広告",R,27,86,139,2.49,0.237,0.395,1.709,0.957,1.632,-36.434,52.557,89,11,0,1,0,100.4,-145.241,-2.707,0,0,0,2,1,L,"Pring__",190,92.818,0.485,0,67,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,-37.308,0,"눈꽃",-0.171,-18.072,0,"SFIDA",-18.027,-44.937,0,"YukihiroD",-10.014,-64.915,0,"甲斐野柊太",19.821,-46.29,0,"coder_",14.7,-67.773,0,"Azuner",47.1,-101.809,0,"Amellaid",17.819,-118.545,0,"柴山犬吉",-26.347,-103.913,0,0,0,0,0,0,"",0,0,0,0,927.119,,,,0,0
9,1,1,0,0,1,0,2,0,0,0,255,255,255,8,940.826,"559：広告",R,3,48,84,0.597,0.347,0.301,1.685,1.026,1.86,-36.434,78.015,0,100,0,0,0,-312.244,0,5.292,0,0,0,2,1,L,"Pring__",190,92.818,0.485,0,67,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,-37.177,0,"눈꽃",-0.118,-18.052,0,"SFIDA",-18.004,-44.933,0,"YukihiroD",-10.073,-65.106,0,"甲斐野柊太",20.748,-47.715,0,"coder_",15.768,-69.81,0,"Azuner",46.904,-101.767,0,"Amellaid",17.844,-118.641,0,"柴山犬吉",-26.343,-103.988,0,0,0,0,0,0,"",0,0,0,0,942.696,,,,0,0
10,1,1,0,0,1,1,2,0,0,0,255,255,255,9,959.792,"559：広告",R,27,80,130,-1.12,-0.116,0.07,1.575,-0.605,1.411,-36.434,30.404,91,9,0,2,0,78.82,-136.747,5.687,0,0,0,2,1,L,"Pring__",190,92.818,0.485,3,67,W,Y,960.619,255,137,121,121,99,145,130,29.248,-37.186,0.54,0,0.679,159.656,494.349,24.032,-0.312,-36.657,0,"눈꽃",-0.157,-18.117,0,"SFIDA",-18.045,-45.002,0,"YukihiroD",-10.074,-65.082,0,"甲斐野柊太",20.877,-47.528,0,"coder_",12.458,-65.308,0,"Azuner",46.996,-101.806,0,"Amellaid",17.743,-118.713,0,"柴山犬吉",-26.281,-104.024,0,965.852,59.2,-120.929,0,0,"",0,0,0,0,,971.252,976.525,,8,4
