id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
103,7,1,1,0,0,0,0,0,1,0,255,3,255,65,3719.936,"NABIMan",R,3,66,107,-1.18,0.013,0.466,0.999,0.389,1.652,-36.473,40.549,0,0,-486.364,0.07,-6.413,0,0,0,0,8,R,"Pizzallaris",167.3,85.912,0.347,0,41,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,-37.04,0,"IbikiKai_JP",-0.125,-17.513,0,"ʚEveɞ",-22.739,-49.24,0,"白霜らいふ",-9.061,-59.838,0,"あおいぬ",18.229,-42.098,0,"Ѕeyeon",13.511,-62.544,0,"sano jpn",38.683,-104.803,0,"siesta_aves",-6.631,-115.629,0,"ibqrqki",-45.301,-93.831,0,0,0,0,0,0,"",0,0,0,0,3716.805,3722.559,,,0,0
104,7,1,1,0,0,1,0,0,1,0,255,3,255,66,3735.251,"NABIMan",R,15,72,114,1.339,1.347,0.505,1.072,0.568,1.92,-36.473,21.684,1,0,0,-391.602,8.181,0,0,0,0,8,R,"Pizzallaris",167.3,85.912,0.347,0,41,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,-37.373,0,"IbikiKai_JP",-0.021,-17.431,0,"ʚEveɞ",-22.69,-49.512,0,"白霜らいふ",-10.317,-61.295,0,"あおいぬ",16.494,-43.309,0,"Ѕeyeon",8.18,-62.174,0,"sano jpn",37.923,-103.897,0,"siesta_aves",-6.385,-115.649,0,"ibqrqki",-45.028,-93.566,0,0,0,0,0,0,"",0,0,0,0,3732.15,3737.557,,,0,0
105,7,1,1,0,1,1,0,0,1,0,255,3,255,67,3751.218,"NABIMan",R,3,74,116,-0.817,0.265,0.431,1.034,0.225,1.778,-36.473,22.847,2,0,-349.808,0,13.66,0,0,1,0,8,R,"Pizzallaris",167.3,85.912,0.347,3,41,W,Y,3752.363,144,203,69,104,61,139,123,27.213,11.278,0.44,0,0.167,256.635,64.584,-10.891,0.331,-36.704,0,"IbikiKai_JP",-0.194,-17.65,0,"ʚEveɞ",-22.694,-49.927,0,"白霜らいふ",-9.662,-62.324,0,"あおいぬ",16.502,-43.457,0,"Ѕeyeon",8.295,-62.11,0,"sano jpn",37.395,-103.864,0,"siesta_aves",-4.367,-116.463,95,"ibqrqki",-45.591,-94.766,0,3753.083,-23.552,-127.964,3754.983,7,"siesta_aves",-20.204,-127.861,1,0,,3762.869,3761.454,,225,2
106,7,1,1,0,0,0,0,0,1,1,255,8,3,68,3869.035,"NABIMan",R,36,73,124,0.587,0.796,0.409,1.16,0.12,2.222,-36.473,17.361,0,0,79.448,120.149,26.009,0,0,0,1,6,L,"alcohol500",173.5,87.002,0.405,0,36,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-37.523,0,"IbikiKai_JP",0.001,-17.362,0,"ʚEveɞ",-22.563,-49.368,0,"白霜らいふ",-7.217,-58.805,0,"あおいぬ",18.705,-40.321,0,"Ѕeyeon",14.876,-61.494,0,"sano jpn",49.215,-97.047,0,"siesta_aves",9.794,-123.253,0,"ibqrqki",-40.46,-99.566,0,0,0,0,0,0,"",0,0,0,0,3865.75,3871.907,3870.905,,0,0
107,7,1,1,0,0,1,0,0,1,1,255,8,3,69,3883.071,"NABIMan",R,6,43,93,1.999,-0.915,0.391,0.854,0.04,1.138,-36.473,39.358,2,0,361.525,0,-20.955,0,0,1,1,6,L,"alcohol500",173.5,87.002,0.405,3,36,W,Y,3884.221,228,98,128,101,60,145,108,2.977,-34.322,0.91,0,0.27,372.86,65.201,-457.906,0.1,-37.008,0,"IbikiKai_JP",0.133,-17.69,0,"ʚEveɞ",-22.543,-49.491,0,"白霜らいふ",-7.184,-58.78,0,"あおいぬ",16.734,-41.798,0,"Ѕeyeon",13.831,-60.252,0,"sano jpn",49.235,-97.041,0,"siesta_aves",8.974,-121.467,0,"ibqrqki",-40.279,-99.03,0,3880.561,14.666,-40.848,3880.85,4,"あおいぬ",13.54,-39.149,0,256,,3886.832,3886.077,,7,1
108,7,1,1,0,0,0,2,0,1,0,255,8,255,70,3995.325,"NABIMan",R,6,39,89,3.924,0.06,0.54,1.016,0.732,1.705,-36.473,31.603,1,0,380.327,0,-36.391,2.03,-11.114,0,2,2,L,"Pring__",190,93.36,0.485,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-37.539,119,"IbikiKai_JP",0.521,-18.205,0,"ʚEveɞ",-21.397,-52.3,0,"白霜らいふ",-4.948,-63.282,0,"あおいぬ",18.716,-40.283,0,"Ѕeyeon",15.199,-59.602,0,"sano jpn",54.529,-106.53,0,"siesta_aves",7.901,-121.978,0,"ibqrqki",-45.421,-104.225,0,0,0,0,0,0,"",0,0,0,0,3996.039,,4002.273,,0,0
109,7,1,1,0,1,0,2,0,0,1,255,255,8,71,4041.149,"NABIMan",R,35,72,124,1.451,1.171,0.5,1.271,0.546,2.531,-36.473,11.975,1,0,45.559,154.344,24.099,0,0,0,2,2,L,"Pring__",190,93.36,0.485,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,-37.773,0,"IbikiKai_JP",-0.061,-17.472,0,"ʚEveɞ",-21.991,-50.333,0,"白霜らいふ",-6.94,-65.619,0,"あおいぬ",18.194,-40.15,0,"Ѕeyeon",15.263,-62.841,0,"sano jpn",52.04,-105.406,0,"siesta_aves",6.001,-122.666,0,"ibqrqki",-44.849,-106.29,0,0,0,0,0,0,"",0,0,0,0,4037.906,,4043.793,,0,0
110,7,1,1,0,2,0,2,0,0,1,255,255,8,72,4057.048,"NABIMan",R,3,59,103,-3.023,0.097,0.301,1.019,-0.378,1.717,-36.473,19.239,2,0,-468.182,0,24.472,0,0,0,2,2,L,"Pring__",190,93.36,0.485,3,77,W,Y,4057.999,255,163,59,110,114,137,95,38.307,51.42,0.94,0,0.613,-38.072,-341.125,-234.704,0.475,-36.702,0,"IbikiKai_JP",-0.286,-17.61,0,"ʚEveɞ",-22.08,-50.387,0,"白霜らいふ",-8.319,-65.645,0,"あおいぬ",18.688,-39.582,0,"Ѕeyeon",15.273,-62.849,0,"sano jpn",51.923,-105.541,0,"siesta_aves",4.673,-122.957,0,"ibqrqki",-44.568,-106.642,0,4058.139,-58.871,-77.264,0,0,"",0,0,0,0,,,4068.333,,5,3
111,7,1,1,0,2,1,2,0,0,1,255,255,8,73,4091.154,"NABIMan",R,12,43,99,0.31,0.126,0.409,1.081,0.122,1.916,-36.473,20.515,2,0,0,122.361,-15.846,0,0,0,2,2,L,"Pring__",190,93.36,0.485,3,77,W,Y,4092.096,202,138,84,103,73,145,130,29.622,-8.882,0.6,0,0.634,283.743,-200.787,-23.157,0.58,-36.621,0,"IbikiKai_JP",0.041,-17.499,0,"ʚEveɞ",-22.472,-49.494,0,"白霜らいふ",-9.625,-66.043,0,"あおいぬ",16.943,-42.624,0,"Ѕeyeon",16.1,-62.104,0,"sano jpn",52.693,-104.563,0,"siesta_aves",3.913,-115.701,0,"ibqrqki",-47.509,-104.063,0,4095.628,27.897,-151.834,0,0,"",0,0,0,0,,4102.72,4108.106,4095.733,1,4
112,7,1,3,0,0,0,2,0,0,0,255,255,255,74,4135.483,"NABIMan",R,3,65,107,-4.714,0.308,0.135,1.059,-1.153,1.845,-36.473,18.324,2,0,-476.973,0,20.103,0,0,1,3,9,R,"Pugeuk",190,86,0.373,3,77,W,Y,4136.625,255,91,123,101,37,145,95,-30,60.405,0.96,0,0.818,388.356,-119.659,225.216,0.03,-37.317,0,"IbikiKai_JP",-0.367,-17.653,0,"ʚEveɞ",-22.378,-49.942,0,"白霜らいふ",-12.494,-63.941,0,"あおいぬ",16.443,-43.001,0,"Ѕeyeon",9.524,-64.707,0,"sano jpn",43.99,-110.954,0,"siesta_aves",-0.254,-125.046,0,"ibqrqki",-53.212,-105.645,0,4132.184,-4.02,-21.87,0,0,"",0,0,0,0,,,,,1,3
113,7,1,3,0,0,1,2,0,0,0,255,255,255,75,4147.553,"NABIMan",R,34,83,135,-0.067,0.088,0.345,1.011,-0.175,1.688,-36.473,33.425,2,0,96.514,-3.185,-0.03,0,0,1,3,9,R,"Pugeuk",190,86,0.373,3,70,W,Y,4148.586,182,45,94,46,0,145,130,-30,4.264,0.62,0,0.577,-398.937,262.521,4.832,0.652,-36.806,0,"IbikiKai_JP",0.028,-17.663,0,"ʚEveɞ",-22.473,-50.004,0,"白霜らいふ",-11.879,-64.157,63,"あおいぬ",16.457,-43.125,0,"Ѕeyeon",10.591,-64.124,0,"sano jpn",38.913,-104.865,0,"siesta_aves",-3.962,-121.914,96,"ibqrqki",-52.374,-103.496,0,4144.05,-0.576,-20.225,4148.105,7,"siesta_aves",-6.838,-105.661,1,0,,,,,97,2
114,7,1,3,0,0,0,2,1,0,0,9,255,255,76,4201.577,"NABIMan",R,0,68,120,1.715,0.382,0.54,1.06,0.731,1.847,-36.473,22.605,1,0,0,-26.688,11.376,0,0,0,4,4,L,"-Alta-",190,84,0.479,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,-37.549,0,"IbikiKai_JP",0.58,-17.935,0,"ʚEveɞ",-23.259,-50.671,0,"白霜らいふ",-10.741,-64.645,0,"あおいぬ",17.031,-43.263,0,"Ѕeyeon",13.352,-63.341,0,"sano jpn",49.26,-101.736,0,"siesta_aves",4.182,-125.138,0,"ibqrqki",-48.908,-106.367,0,0,0,0,0,0,"",0,0,0,0,4198.139,,,,0,0
115,7,1,3,0,1,0,2,1,0,0,9,255,255,77,4215.857,"NABIMan",R,15,66,113,0.473,0.073,0.424,0.926,0.193,1.413,-36.473,24.61,0,0,0,-267.633,11.198,0,0,1,4,4,L,"-Alta-",190,84,0.479,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,-37.611,0,"IbikiKai_JP",-0.094,-17.635,0,"ʚEveɞ",-21.185,-44.381,0,"白霜らいふ",-7.511,-63.949,0,"あおいぬ",16.963,-43.268,0,"Ѕeyeon",14.33,-63.526,0,"sano jpn",49.044,-101.848,0,"siesta_aves",4.194,-125.143,0,"ibqrqki",-50.183,-106.072,0,0,0,0,0,0,"",0,0,0,0,4212.617,,,,0,0
116,7,1,3,0,1,1,2,1,0,0,9,255,255,78,4230.681,"NABIMan",R,35,71,123,0.999,0.21,0.448,1.089,0.303,1.941,-36.473,21.068,2,0,75.485,163.115,21.57,0,0,1,4,4,L,"-Alta-",190,84,0.479,3,77,W,Y,4231.604,235,80,92,109,53,145,112,26.131,-19.835,0.09,0,0.328,201.406,-457.016,103.199,0.099,-37.345,0,"IbikiKai_JP",-0.019,-17.622,0,"ʚEveɞ",-21.338,-45.64,0,"白霜らいふ",-7.421,-65.263,0,"あおいぬ",16.694,-43.335,0,"Ѕeyeon",14.381,-63.449,0,"sano jpn",46.776,-101.555,0,"siesta_aves",4.163,-125.059,0,"ibqrqki",-50.161,-106.411,0,4231.983,42.548,-107.842,4232.194,6,"sano jpn",41.374,-105.91,0,0,4252.117,4235.97,,,326,1
117,7,0,3,0,0,0,0,0,0,0,255,255,255,37,4454.519,"bdg06213",R,34,71,123,4.996,0.385,0.631,1.698,2.006,1.808,-36.739,43.889,1,0,92.612,-36.619,2.494,0,0,0,3,2,L,"ʚEveɞ",190,94.704,0.452,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,-37.785,0,"HalF_HearteD",0.234,-16.84,0,"Pring__",-21.651,-47.539,0,"mochi_2929",-12.903,-61.98,0,"-Alta-",20.355,-50.624,0,"Rite_",13.731,-63.581,0,"alcohol500",48.022,-100.393,0,"紅さかな",0.125,-118.742,0,"Pizzallaris",-49.203,-100.283,0,0,0,0,0,0,"",0,0,0,0,4451.306,,,,0,0
118,7,0,3,0,1,0,0,0,0,0,255,255,255,38,4469.789,"bdg06213",R,32,82,133,2.918,0.412,0.423,1.681,1.036,1.753,-36.739,26.734,1,0,151.152,-122.573,5.135,0,0,0,3,2,L,"ʚEveɞ",190,94.704,0.452,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,-37.852,0,"HalF_HearteD",0.162,-16.861,0,"Pring__",-21.652,-47.556,0,"mochi_2929",-10.433,-61.945,0,"-Alta-",22.377,-50.728,0,"Rite_",13.767,-63.628,0,"alcohol500",48.578,-100.733,0,"紅さかな",0.152,-118.736,0,"Pizzallaris",-49.2,-100.288,0,0,0,0,0,0,"",0,0,0,0,4466.75,,,,0,0
119,7,0,3,0,2,0,0,0,0,0,255,255,255,39,4485.002,"bdg06213",R,33,79,129,3.386,0.4,0.469,1.691,1.253,1.788,-36.739,33.545,4,0,136.014,-72.037,5.637,0,0,1,3,2,L,"ʚEveɞ",190,94.704,0.452,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,-37.829,0,"HalF_HearteD",0.068,-16.894,0,"Pring__",-21.605,-47.609,0,"mochi_2929",-12.639,-62.404,0,"-Alta-",22.848,-51.204,0,"Rite_",13.721,-63.623,0,"alcohol500",49.729,-98.947,0,"紅さかな",0.719,-118.888,0,"Pizzallaris",-46.852,-102.305,0,0,0,0,0,0,"",0,0,0,0,4481.994,,,,0,0
120,7,0,3,0,2,1,0,0,0,0,255,255,255,40,4502.863,"bdg06213",R,0,39,98,-0.532,0.001,0.225,1.735,-0.239,1.628,-36.739,28.49,2,0,0,0,23.278,0,0,1,3,2,L,"ʚEveɞ",190,94.704,0.452,3,77,W,Y,4503.97,122,109,138,80,44,138,117,1.725,2.599,0.14,0,0.639,9.788,151.237,55.438,0.198,-37.823,0,"HalF_HearteD",0.061,-16.918,0,"Pring__",-21.586,-46.289,0,"mochi_2929",-12.026,-62.641,83,"-Alta-",23.407,-50.095,0,"Rite_",13.762,-63.12,0,"alcohol500",49.876,-99.038,0,"紅さかな",0.433,-118.894,108,"Pizzallaris",-45.101,-105.403,0,4500.384,-1.693,-50.79,4503.473,7,"紅さかな",-6.766,-105.437,1,0,,,,,288,2
121,7,0,3,0,0,0,0,1,0,0,12,255,255,41,4535.122,"bdg06213",R,33,77,127,1.63,0.304,0.314,1.663,0.529,1.697,-36.739,22.701,2,0,109.201,-103.714,8.746,0,0,1,4,1,L,"IbikiKai_JP",190.2,95.478,0.4,3,77,W,Y,4536.273,154,59,46,52,30,132,130,105.341,-37.204,0.49,0,0.428,-336.341,30.082,277.802,0.253,-37.392,0,"HalF_HearteD",-0.09,-16.868,0,"Pring__",-18.906,-44.721,0,"mochi_2929",-12.067,-61.335,0,"-Alta-",22.247,-49.66,0,"Rite_",14.153,-60.687,0,"alcohol500",51.318,-98.165,0,"紅さかな",2.275,-118.254,0,"Pizzallaris",-43.664,-101.466,0,0,0,0,0,0,"",0,0,0,0,,,,,0,3
122,7,0,3,0,0,1,0,1,0,0,12,255,255,42,4555.319,"bdg06213",R,32,82,133,1.319,-0.021,0.272,1.598,0.334,1.486,-36.739,18.467,2,0,157.884,-118.472,10.687,0,0,1,4,1,L,"IbikiKai_JP",190.2,95.478,0.4,3,36,W,Y,4556.396,167,28,76,34,23,137,98,-34.394,-0.268,-0.18,0,0.397,-356.667,311.539,336.936,0.211,-37.369,115,"HalF_HearteD",-0.041,-16.774,0,"Pring__",-19.905,-44.14,81,"mochi_2929",-4.944,-62.469,107,"-Alta-",22.632,-49.45,0,"Rite_",15.273,-62.407,0,"alcohol500",48.108,-94.564,0,"紅さかな",-0.256,-119.595,0,"Pizzallaris",-45.193,-100.493,0,4551.895,0.282,-21.089,4553.039,0,"bdg06213",0.341,-35.777,0,0,,4558.539,,,260,2
123,7,0,3,0,0,0,1,0,1,0,255,12,255,43,4587.501,"bdg06213",R,33,83,135,-1.621,-0.544,0.008,1.526,-0.895,1.218,-36.739,7.758,1,0,129.902,-70.147,6.324,0,0,0,5,3,R,"白霜らいふ",175.1,80,0.654,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,-37.321,0,"HalF_HearteD",0.126,-16.673,0,"Pring__",-20.526,-45.895,0,"mochi_2929",-8.382,-62.168,0,"-Alta-",21.33,-45.954,0,"Rite_",8.503,-64.402,0,"alcohol500",45.791,-97.891,0,"紅さかな",1.73,-118.497,0,"Pizzallaris",-46.58,-103.39,0,0,0,0,0,0,"",0,0,0,0,4584.372,4589.89,,,0,0
124,7,0,3,0,1,0,1,0,1,0,255,12,255,44,4603.396,"bdg06213",R,32,78,129,2.432,0.348,0.369,1.664,0.787,1.703,-36.739,30.879,2,0,170.523,-94.02,5.848,0,0,1,5,3,R,"白霜らいふ",175.1,80,0.654,3,77,W,Y,4604.51,255,181,125,101,52,145,85,23.766,-33.864,-0.81,0,0.568,-150.907,400.88,296.81,0.242,-37.532,0,"HalF_HearteD",0.11,-16.872,0,"Pring__",-20.601,-45.251,0,"mochi_2929",-12.746,-60.976,86,"-Alta-",20.722,-48.84,87,"Rite_",10.356,-65.371,0,"alcohol500",44.76,-97.57,112,"紅さかな",0.19,-118.44,0,"Pizzallaris",-45.897,-105.841,0,4603.628,31.414,-76.597,4604.806,6,"alcohol500",35.302,-84.98,1,0,,4614.308,4610.738,,274,2
125,7,0,3,0,0,0,1,0,1,1,255,13,12,45,4636.373,"bdg06213",R,8,43,99,-0.802,0.077,0.209,1.702,-0.596,1.676,-36.739,19.5,0,0,111.023,0,10.388,0,0,1,6,7,R,"siesta_aves",190,91.684,0.518,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,-37.301,0,"HalF_HearteD",0.16,-16.566,0,"Pring__",-19.847,-43.617,0,"mochi_2929",-11.536,-61.36,0,"-Alta-",20.427,-42.878,0,"Rite_",7.558,-64.918,0,"alcohol500",41.917,-101.935,0,"紅さかな",-8.102,-120.689,0,"Pizzallaris",-48.325,-105.219,0,0,0,0,0,0,"",0,0,0,0,4633.295,4639.59,4636.869,,0,0
126,7,0,3,0,0,1,1,0,1,1,255,13,12,46,4653.8,"bdg06213",R,33,75,126,4.081,0.59,0.531,1.716,1.539,1.867,-36.739,41.774,3,0,127.29,-75.566,5.608,0.761,-20.531,0,6,7,R,"siesta_aves",190,91.684,0.518,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,-37.527,0,"HalF_HearteD",0.224,-16.585,0,"Pring__",-20.106,-42.4,0,"mochi_2929",-11.923,-61.217,0,"-Alta-",19.521,-41.136,0,"Rite_",10.376,-64.274,0,"alcohol500",40.116,-102.559,0,"紅さかな",-8.758,-119.165,0,"Pizzallaris",-48.325,-105.219,0,0,0,0,0,0,"",0,0,0,0,4654.905,4657.513,4656.22,,0,6
127,7,0,3,0,0,0,1,1,1,1,17,13,12,47,4679.669,"bdg06213",R,10,62,109,0.131,-2.812,0.27,1.452,0.048,-0.041,-36.739,19.954,1,0,0,294.944,17.02,0.05,-22.199,0,7,5,R,"Ѕeyeon",169.6,95,0.5,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,-37.818,0,"HalF_HearteD",0.189,-16.866,0,"Pring__",-20.273,-40.348,0,"mochi_2929",-9.334,-59.166,0,"-Alta-",19.914,-44.847,0,"Rite_",10.607,-65.418,0,"alcohol500",43.722,-96.629,0,"紅さかな",-6.811,-110.498,0,"Pizzallaris",-47.969,-105.322,0,0,0,0,0,0,"",0,0,0,0,4676.717,4682.319,4682.338,,0,0
128,7,0,3,0,1,0,1,1,1,1,17,13,12,48,4696.915,"bdg06213",R,32,93,140,-2.162,-0.501,-0.058,1.525,-1.198,1.2,-36.739,7.91,1,0,186.425,-121.49,11.478,0,0,0,7,5,R,"Ѕeyeon",169.6,95,0.5,0,77,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219,-37.454,0,"HalF_HearteD",1.027,-17.429,0,"Pring__",-20.604,-41.017,0,"mochi_2929",-12.566,-60.053,0,"-Alta-",20.7,-41.156,0,"Rite_",10.892,-65.484,0,"alcohol500",44.047,-97.582,0,"紅さかな",-6.513,-108.329,0,"Pizzallaris",-47.948,-105.337,0,0,0,0,0,0,"",0,0,0,0,4693.783,4709.84,4699.498,,0,0
129,7,0,3,0,2,0,1,1,1,1,17,13,12,49,4714.674,"bdg06213",R,10,59,108,0.517,-0.584,0.247,1.662,0.218,1.697,-36.739,20.371,2,0,0,272.385,3.766,0,0,1,7,5,R,"Ѕeyeon",169.6,95,0.5,3,77,W,Y,4715.902,215,29,110,58,26,145,94,-47.252,-23.427,-0.25,0,0.356,-44.055,-400.776,-122.103,0.173,-37.776,0,"HalF_HearteD",-0.037,-16.849,0,"Pring__",-18.918,-44.068,85,"mochi_2929",-12.405,-59.732,0,"-Alta-",20.82,-46.573,0,"Rite_",10.678,-65.843,99,"alcohol500",47.554,-96.89,0,"紅さかな",-5.306,-111.263,0,"Pizzallaris",-47.947,-105.34,0,4711.372,0.312,-20.073,4714.905,5,"Rite_",18.84,-62.543,1,0,,4720.637,4720.88,4721.675,132,2
130,7,0,3,1,0,0,1,1,1,1,15,17,13,50,4745.181,"bdg06213",R,10,62,107,0.159,-1.214,0.214,1.628,0.063,1.572,-36.739,21.183,1,0,0,392.83,7.805,0,0,0,8,8,L,"ibqrqki",164.9,86.676,0.654,0,28,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,-37.303,0,"HalF_HearteD",0.014,-16.592,0,"Pring__",-19.637,-40.318,0,"mochi_2929",-6.856,-60.034,0,"-Alta-",20.688,-43.211,0,"Rite_",14.64,-62.741,0,"alcohol500",47.439,-98.057,0,"紅さかな",0.789,-111.965,0,"Pizzallaris",-47.828,-104.838,0,0,0,0,0,0,"",0,0,0,0,4742.194,4748.35,4748.019,,0,0
131,7,0,3,1,1,0,1,1,1,1,15,17,13,51,4762.035,"bdg06213",R,32,86,140,3.384,0.378,0.456,1.659,1.192,1.688,-36.739,34.826,1,0,194.141,-113.72,7.112,1.713,-15.116,0,8,8,L,"ibqrqki",164.9,86.676,0.654,0,28,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,-37.558,0,"HalF_HearteD",0.147,-16.785,0,"Pring__",-20.136,-40.578,0,"mochi_2929",-9.575,-61.953,0,"-Alta-",20.823,-45.364,0,"Rite_",15.175,-62.843,0,"alcohol500",47.318,-97.199,0,"紅さかな",-0.56,-112.173,0,"Pizzallaris",-45.823,-99.45,0,0,0,0,0,0,"",0,0,0,0,4762.694,,4771.582,4769.168,0,0
132,7,0,3,2,2,0,1,1,0,1,15,255,17,52,4791.293,"bdg06213",R,26,97,140,-3.531,-1.489,-0.145,1.38,-1.603,0.647,-36.739,19.174,3,0,120.156,-158.198,13.965,-0.406,-20.104,0,8,8,L,"ibqrqki",164.9,86.676,0.654,0,28,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092,-37.395,0,"HalF_HearteD",-0.084,-16.773,0,"Pring__",-19.484,-41.349,0,"mochi_2929",-8.152,-61.091,0,"-Alta-",21.588,-48.311,0,"Rite_",14.064,-60.198,0,"alcohol500",46.489,-90.088,0,"紅さかな",1.03,-114.013,0,"Pizzallaris",-45.969,-100.14,0,0,0,0,0,0,"",0,0,0,0,4792.595,,4794.215,,0,6
133,7,0,3,2,0,0,1,1,1,1,18,15,17,53,4881.053,"bdg06213",R,33,85,138,2.255,0.125,0.365,1.632,0.769,1.596,-36.739,24.701,1,0,143.503,-103.338,8.271,0,0,0,0,0,L,"NABIMan",190,82.228,0.48,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,-37.593,0,"HalF_HearteD",-0.004,-16.775,0,"Pring__",-21.494,-44.711,0,"mochi_2929",-7.094,-60.181,0,"-Alta-",20.974,-45.217,0,"Rite_",14.284,-61.564,0,"alcohol500",49.891,-96.205,0,"紅さかな",0.921,-117.909,0,"Pizzallaris",-44.661,-100.917,0,0,0,0,0,0,"",0,0,0,0,4877.595,4884.287,4883.767,,0,0
134,7,0,3,2,1,0,1,1,1,1,18,15,17,54,4899.791,"bdg06213",R,27,97,140,-3.095,-0.928,-0.121,1.421,-1.492,0.913,-36.739,14.272,1,0,106.429,-133.279,15.053,0,0,0,0,0,L,"NABIMan",190,82.228,0.48,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,-37.384,0,"HalF_HearteD",-0.099,-16.78,0,"Pring__",-20.085,-41.957,0,"mochi_2929",-7.93,-61.36,0,"-Alta-",21.297,-46.525,0,"Rite_",14.255,-61.56,0,"alcohol500",48.393,-95.446,0,"紅さかな",0.34,-118.181,0,"Pizzallaris",-44.697,-100.949,0,0,0,0,0,0,"",0,0,0,0,4896.339,4903.094,4902.898,,0,0
135,7,0,3,2,2,0,1,1,1,1,18,15,17,55,4916.666,"bdg06213",R,30,54,110,-1.047,-0.15,0.155,1.657,-0.21,1.677,-36.739,9.612,2,0,-130.438,113.095,36.242,0,0,1,0,0,L,"NABIMan",190,82.228,0.48,3,34,W,Y,4917.725,255,88,58,104,129,137,87,106.96,-70.053,-0.74,0,0.457,58.929,-66.231,-519.124,0.013,-37.566,0,"HalF_HearteD",-0.107,-16.844,0,"Pring__",-20.644,-43.348,0,"mochi_2929",-9.385,-62.107,0,"-Alta-",20.699,-45.881,0,"Rite_",13.325,-59.396,0,"alcohol500",49.24,-96.33,0,"紅さかな",0.129,-118.083,0,"Pizzallaris",-44.707,-100.97,0,0,0,0,0,0,"",0,0,0,0,,4922.541,4921.528,,0,3
136,7,0,3,2,2,1,1,1,1,1,18,15,17,56,4938.218,"bdg06213",R,31,43,101,-0.383,0.746,0.191,1.802,-0.042,2.148,-36.739,33.347,2,0,-61.928,35.438,10.174,0,0,1,0,0,L,"NABIMan",190,82.228,0.48,3,34,W,Y,4939.319,255,59,71,104,77,145,99,-62.94,48.398,-0.39,0,0.6,-24.36,-404.829,247.295,0.162,-37.663,0,"HalF_HearteD",-0.102,-16.829,0,"Pring__",-20.035,-43.245,0,"mochi_2929",-11.09,-62.343,0,"-Alta-",21.457,-46.503,0,"Rite_",13.042,-58.949,0,"alcohol500",47.64,-93.528,0,"紅さかな",0.038,-116.726,0,"Pizzallaris",-44.266,-100.957,0,4934.55,-0.598,-21.379,0,0,"",0,0,0,0,,4944.219,4947.761,,0,0
