id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
71,4,1,4,4,1,0,2,0,1,0,255,8,255,45,2676.761,"Riyaj",R,10,85,126,-1.965,-1.983,0.016,1.658,-0.855,0.799,-36.789,15.727,1,0,0,400,6.412,0,0,0,2,0,L,"Pring__",190,93.36,0.485,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169,-37.382,0,"encounter v",1.395,-20.125,0,"쟈가리코",-21.611,-46.732,0,"DoYaGee",-8.334,-63.554,0,"わだ、、",20.351,-44.138,0,"shimenawa",9.702,-64.933,0,"_송글_",46.228,-103.062,0,"muyang_",0.872,-114.884,0,"ByeolBam",-44.697,-96.208,0,0,0,0,0,0,"",0,0,0,0,2677.98,,2679.554,,0,0
72,4,1,4,4,2,0,2,0,0,1,255,255,8,46,2699.532,"Riyaj",R,26,80,130,-1.586,-0.191,0.033,1.811,-0.776,1.296,-36.789,13.934,2,0,54.478,-191.266,-0.967,0,0,0,2,0,L,"Pring__",190,93.36,0.485,3,85,W,Y,2700.466,255,134,154,141,65,145,96,91.923,83.367,-0.54,0,0.534,170.833,343.595,-120.186,-0.153,-37.287,0,"encounter v",-0.215,-17.358,0,"쟈가리코",-21.673,-46.438,0,"DoYaGee",-13.268,-63.586,0,"わだ、、",19.198,-44.018,0,"shimenawa",13.319,-65.316,0,"_송글_",48.589,-98.344,0,"muyang_",1.011,-114.872,0,"ByeolBam",-45.264,-95.109,0,2706.847,33.025,-17.185,0,0,"",0,0,0,0,,,2703.18,2734.022,64,3
73,4,1,5,4,2,1,2,0,0,0,255,255,255,47,2759.114,"Riyaj",R,27,83,135,-0.275,0.508,0.147,1.963,-0.246,1.787,-36.789,27.746,2,0,83.445,-140.981,0.94,0,0,0,2,0,L,"Pring__",190,93.36,0.485,3,85,W,Y,2760.069,181,154,115,100,79,145,130,99.174,40.497,0.47,0,0.551,216.357,-215.722,64.257,-0.065,-37.28,0,"encounter v",-0.095,-17.322,0,"쟈가리코",-22.743,-47.69,0,"DoYaGee",-14.092,-63.941,0,"わだ、、",21.729,-48.941,0,"shimenawa",14.255,-64.406,0,"_송글_",47.223,-93.003,0,"muyang_",4.811,-117.521,0,"ByeolBam",-45.898,-94.114,0,0,0,0,0,0,"",0,0,0,0,,,,,64,3
74,4,1,5,4,2,2,2,0,0,0,255,255,255,48,2777.858,"Riyaj",R,26,84,136,-0.222,-1.765,0.173,1.517,-0.128,0.343,-36.789,19.111,1,0,17.722,-162.216,4.2,0,0,0,2,0,L,"Pring__",190,93.36,0.485,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,-37.339,0,"encounter v",-0.065,-17.244,0,"쟈가리코",-22.402,-47.973,0,"DoYaGee",-13.927,-63.957,0,"わだ、、",21.781,-48.55,0,"shimenawa",12.455,-65.237,0,"_송글_",45.27,-95.686,0,"muyang_",0.32,-119.423,0,"ByeolBam",-45.936,-94.123,0,0,0,0,0,0,"",0,0,0,0,2779.003,,,,0,0
75,4,1,5,4,3,2,2,0,0,0,255,255,255,49,2798.115,"Riyaj",R,13,76,102,-1.56,-0.468,0.216,1.991,0.051,1.803,-36.789,39.208,2,0,-351.39,326.185,5.633,0,0,0,2,0,L,"Pring__",190,93.36,0.485,3,85,W,Y,2799.131,244,164,74,111,94,145,120,94.286,80.847,0.2,0,0.797,103.584,244.464,-99.726,-0.123,-37.275,0,"encounter v",-0.138,-17.31,0,"쟈가리코",-22.45,-48.117,0,"DoYaGee",-13.477,-64.14,0,"わだ、、",21.455,-48.319,0,"shimenawa",13.333,-65.093,0,"_송글_",45.236,-95.647,0,"muyang_",3.572,-120.801,0,"ByeolBam",-44.275,-93.334,0,0,0,0,0,0,"",0,0,0,0,,,,,64,3
76,4,1,5,4,3,2,2,0,0,0,255,255,255,50,2832.748,"Riyaj",R,26,84,136,-1.113,-2.28,0.07,1.399,-0.606,-0.041,-36.789,26.776,1,0,82.172,-200,11.233,0,0,0,2,0,L,"Pring__",190,93.36,0.485,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-37.41,0,"encounter v",0.178,-17.454,0,"쟈가리코",-22.353,-47.911,0,"DoYaGee",-13.812,-64.65,0,"わだ、、",21.93,-48.573,0,"shimenawa",10.568,-65.581,0,"_송글_",46.86,-95.24,0,"muyang_",2.517,-120.456,0,"ByeolBam",-44.056,-91.666,0,0,0,0,0,0,"",0,0,0,0,2833.936,,,,0,5
77,4,1,5,4,0,0,2,1,0,0,0,255,255,51,2857.94,"Riyaj",R,28,76,127,-1.215,-0.414,0.076,1.795,-0.578,1.244,-36.789,22.111,2,0,29.584,-94.124,-6.007,0,0,1,3,2,L,"-Alta-",190,84,0.479,3,85,W,Y,2858.773,255,222,195,140,54,145,113,25.644,-21.11,0.84,0,0.659,52.406,-20.12,-369.833,0.026,-37.487,0,"encounter v",-0.061,-17.446,0,"쟈가리코",-20.633,-45.565,0,"DoYaGee",-9.043,-65.882,0,"わだ、、",21.795,-48.119,0,"shimenawa",14.059,-65.406,0,"_송글_",46.795,-95.8,78,"muyang_",-0.126,-118.089,0,"ByeolBam",-44.102,-91.526,0,0,0,0,2863.158,6,"_송글_",33.903,-104.51,0,0,,2864.004,,,133,1
78,4,0,5,4,0,0,0,0,0,0,255,255,255,25,2912.143,"Pring__",R,32,78,129,1.251,0.767,0.347,1.545,0.211,1.855,-36.238,41.987,2,0,225.034,-200,-4.131,0,0,1,5,3,R,"DoYaGee",174.7,85,0.601,3,85,W,Y,2913.232,116,103,86,76,39,137,83,35.635,8.91,-0.7,0,0.178,187.23,93.743,-56.711,-0.178,-37.504,0,"HalF_HearteD",0.133,-16.746,0,"-Alta-",-20.755,-48.233,0,"mochi_2929",-13.619,-61.653,0,"bdg06213",18.167,-49.253,0,"Pugeuk",10.135,-64.741,85,"ame_3",43.398,-99.795,0,"alcohol500",-9.44,-115.097,94,"Pizzallaris",-45.027,-100.867,0,2917.824,-10.83,-83.865,2919.636,7,"alcohol500",-12.235,-91.923,1,0,,,,,38,2
79,4,0,5,4,0,0,0,1,0,0,13,255,255,26,2947.251,"Pring__",R,13,71,101,-0.153,-0.561,0.421,1.508,0.37,1.698,-36.238,48.111,0,0,-227.643,299.722,-3.619,0,0,0,6,0,R,"Riyaj",190,80,0.2,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,-37.311,0,"HalF_HearteD",-0.274,-16.53,0,"-Alta-",-19.93,-45.689,0,"mochi_2929",-13.451,-61.122,0,"bdg06213",18.762,-49.667,0,"Pugeuk",7.657,-61.633,0,"ame_3",39.024,-97.764,0,"alcohol500",0.242,-118.461,0,"Pizzallaris",-42.966,-100.985,0,0,0,0,0,0,"",0,0,0,0,2948.469,,,,0,0
80,4,0,5,4,0,1,0,1,0,0,13,255,255,27,2965.061,"Pring__",R,13,73,100,-1.664,-0.919,0.248,1.468,-0.166,1.612,-36.238,40.099,4,0,-282.306,391.876,-15.045,0,0,1,6,0,R,"Riyaj",190,80,0.2,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,-37.626,0,"HalF_HearteD",-0.332,-16.594,0,"-Alta-",-20.035,-45.907,0,"mochi_2929",-13.514,-61.232,0,"bdg06213",18.689,-50.365,0,"Pugeuk",5.844,-60.76,0,"ame_3",39.008,-97.801,0,"alcohol500",-0.206,-118.742,0,"Pizzallaris",-42.973,-100.982,0,0,0,0,0,0,"",0,0,0,0,2966.336,,,,0,0
81,4,0,5,4,0,2,0,1,0,0,13,255,255,28,2981.145,"Pring__",R,32,79,129,-0.683,1.098,0.167,1.642,-0.623,2.155,-36.238,33.484,2,0,223.018,-163.068,1.52,0,0,1,6,0,R,"Riyaj",190,80,0.2,3,85,W,Y,2982.095,239,123,80,81,8,145,106,97.642,-68.953,-0.05,0,0.337,68.644,191.331,-95.023,0.095,-37.345,0,"HalF_HearteD",-0.323,-16.954,0,"-Alta-",-20.221,-46.585,0,"mochi_2929",-13.522,-61.256,0,"bdg06213",20.392,-49.699,0,"Pugeuk",6.841,-60.197,0,"ame_3",39.999,-98.428,0,"alcohol500",-0.279,-118.019,0,"Pizzallaris",-43.355,-101.458,0,0,0,0,0,0,"",0,0,0,0,,,,,4,3
82,4,0,5,4,0,2,0,1,0,0,13,255,255,29,3000.282,"Pring__",R,32,83,135,-2.742,0.565,-0.02,1.532,-1.494,1.798,-36.238,27.851,1,0,220.716,-200,-2.944,0,0,0,6,0,R,"Riyaj",190,80,0.2,0,38,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,-37.741,0,"HalF_HearteD",-0.942,-17.176,0,"-Alta-",-20.685,-45.115,0,"mochi_2929",-13.019,-61.21,0,"bdg06213",21.05,-51.159,0,"Pugeuk",6.324,-61.278,0,"ame_3",39.547,-100.281,0,"alcohol500",-2.752,-116.833,0,"Pizzallaris",-44.126,-101.455,0,0,0,0,0,0,"",0,0,0,0,3001.425,,,,0,0
83,4,0,5,4,1,2,0,1,0,0,13,255,255,30,3135.903,"Pring__",R,32,72,124,0.685,-0.093,0.283,1.418,-0.087,1.43,-36.238,49.392,2,0,250,-132.649,-14.666,0,0,1,6,0,R,"Riyaj",190,80,0.2,3,85,W,Y,3136.862,255,192,76,94,52,145,90,26.952,11.546,-0.82,0,0.337,259.782,-444.324,70.496,-0.006,-36.968,0,"HalF_HearteD",-0.147,-16.631,0,"-Alta-",-19.268,-45.062,0,"mochi_2929",-12.445,-60.759,0,"bdg06213",19.858,-50.927,0,"Pugeuk",7.98,-61.664,0,"ame_3",40.42,-102.149,0,"alcohol500",-1.385,-117.831,91,"Pizzallaris",-43.929,-101.023,0,3141.625,-8.322,-97.108,3142.047,7,"alcohol500",-8.325,-97.566,1,0,,3144.976,,,38,2
84,4,0,5,4,0,0,0,1,1,0,10,13,255,31,3172.727,"Pring__",R,32,88,140,-2.588,-0.814,0.01,1.305,-1.356,1.011,-36.238,21.399,4,0,175.305,-144.669,7.297,0,0,1,7,6,R,"_송글_",175.1,90.478,0.316,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252,-37.849,0,"HalF_HearteD",-0.309,-16.806,0,"-Alta-",-19.575,-44.559,0,"mochi_2929",-12.749,-60.102,0,"bdg06213",19.203,-45.771,0,"Pugeuk",9.025,-60.339,0,"ame_3",37.747,-98.514,0,"alcohol500",-0.328,-115.08,0,"Pizzallaris",-43.06,-98.883,0,0,0,0,0,0,"",0,0,0,0,3173.847,3175.434,,,0,0
85,4,0,5,4,0,1,0,1,1,0,10,13,255,32,3190.637,"Pring__",R,13,72,100,-1.787,-0.835,0.274,1.48,-0.084,1.637,-36.238,35.129,2,0,-350.393,318.499,-0.454,0,0,1,7,6,R,"_송글_",175.1,90.478,0.316,3,85,W,Y,3191.763,152,98,131,103,60,145,84,30.564,52.127,0.99,0,0.611,102.482,-174.618,-294.363,-0.168,-37.422,0,"HalF_HearteD",-0.291,-16.789,0,"-Alta-",-19.813,-44.862,0,"mochi_2929",-12.684,-60.907,0,"bdg06213",18.746,-46.733,0,"Pugeuk",9.019,-61.726,0,"ame_3",37.741,-98.516,0,"alcohol500",-1.085,-115.101,0,"Pizzallaris",-43.062,-98.888,0,3195.38,-50.155,-62.69,3199.358,8,"Pizzallaris",-68.279,-79.996,0,0,,3197.04,,,5,2
86,4,0,5,4,0,2,0,1,1,0,10,13,255,33,3221.591,"Pring__",R,32,91,140,-4.148,-1.167,-0.156,1.234,-2.128,0.763,-36.238,17.337,1,0,250,-194.72,19.114,0,0,0,7,6,R,"_송글_",175.1,90.478,0.316,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371,-37.773,0,"HalF_HearteD",-0.086,-17.404,0,"-Alta-",-19.317,-44.391,0,"mochi_2929",-13.88,-61.773,0,"bdg06213",18.748,-44.953,0,"Pugeuk",8.188,-61.386,0,"ame_3",38.057,-101.526,0,"alcohol500",-2.333,-114.947,0,"Pizzallaris",-44.958,-101.832,0,0,0,0,0,0,"",0,0,0,0,3222.714,3224.675,,,0,0
87,4,0,5,4,1,2,0,1,1,0,10,13,255,34,3239.287,"Pring__",R,26,79,129,-1.14,0.484,0.136,1.499,-0.771,1.695,-36.238,29.968,2,0,187.542,-198.017,-0.319,0,0,1,7,6,R,"_송글_",175.1,90.478,0.316,3,46,W,Y,3240.345,131,83,124,5,22,137,122,25.039,45.33,0.7,0,0.462,-156.243,428.757,-319.166,-0.227,-37.499,0,"HalF_HearteD",-0.212,-16.708,0,"-Alta-",-20.131,-45.548,0,"mochi_2929",-13.67,-61.825,0,"bdg06213",18.186,-47.366,0,"Pugeuk",8.081,-61.873,0,"ame_3",38.274,-102.722,0,"alcohol500",-2.28,-114.777,0,"Pizzallaris",-44.987,-101.845,0,3244.991,-86.859,-90.704,0,0,"",0,0,0,0,,3246.13,,,4,3
88,4,0,5,4,1,2,0,1,1,0,10,13,255,35,3264.551,"Pring__",R,14,69,97,1.559,-0.222,0.309,1.665,0.024,2.069,-36.238,38.244,2,0,309.089,356.568,-20.258,0,0,1,7,6,R,"_송글_",175.1,90.478,0.316,3,46,W,Y,3265.718,243,136,131,114,78,145,127,5.256,-19.299,0.59,0,0.516,-180.944,497.302,-247.653,-0.07,-37.502,0,"HalF_HearteD",0.097,-16.864,0,"-Alta-",-20.382,-45.143,0,"mochi_2929",-13.574,-61.229,0,"bdg06213",19.079,-47.247,0,"Pugeuk",9.45,-62.029,0,"ame_3",37.395,-104.435,113,"alcohol500",-3.163,-114.94,0,"Pizzallaris",-47.637,-103.574,0,3266.824,13.052,-63.21,3268.836,6,"ame_3",24.181,-99.467,1,0,,3270.394,3271.02,,134,2
89,4,0,5,4,0,0,0,1,1,1,16,10,13,36,3297.54,"Pring__",R,26,80,131,0.818,0.964,0.322,1.57,0.095,1.953,-36.238,35.651,0,0,179.041,-200,-0.612,0,0,1,8,7,R,"muyang_",171.1,80,0.496,0,85,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065,-37.297,0,"HalF_HearteD",0.058,-16.869,0,"-Alta-",-18.637,-41.87,0,"mochi_2929",-9.922,-54.175,0,"bdg06213",18.257,-43.541,0,"Pugeuk",8.145,-59.708,0,"ame_3",33.965,-102.37,0,"alcohol500",-3.923,-111.672,0,"Pizzallaris",-45.778,-104.851,0,0,0,0,0,0,"",0,0,0,0,3298.78,3300.1,3300.437,,0,0
90,4,0,5,4,0,1,0,1,1,1,16,10,13,37,3316.786,"Pring__",R,13,73,100,0.919,-0.624,0.646,1.543,1.069,1.788,-36.238,53.894,0,0,-343.699,327.206,-10.962,0,0,0,8,7,R,"muyang_",171.1,80,0.496,0,32,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-37.536,0,"HalF_HearteD",0.026,-16.655,0,"-Alta-",-19.089,-43.434,0,"mochi_2929",-11.222,-56.494,0,"bdg06213",18.758,-41.799,0,"Pugeuk",9.143,-60.862,0,"ame_3",33.943,-102.4,0,"alcohol500",-4.155,-113.491,0,"Pizzallaris",-45.756,-104.822,0,0,0,0,0,0,"",0,0,0,0,3318.136,3321.02,3319.521,,0,0
91,4,0,5,4,0,2,0,1,1,1,16,10,13,38,3331.957,"Pring__",R,32,70,123,1.444,1.93,0.366,1.731,0.303,2.53,-36.238,57.834,2,0,206.543,-153.525,-2.475,0,0,1,8,7,R,"muyang_",171.1,80,0.496,3,32,W,Y,3333.057,154,59,27,44,22,78,75,91.959,-85.143,0.32,0,0.09,318.188,460.012,-217.131,0.02,-37.271,0,"HalF_HearteD",0.043,-17.182,0,"-Alta-",-19.468,-44.986,0,"mochi_2929",-11.323,-56.826,0,"bdg06213",17.97,-44.079,0,"Pugeuk",10.945,-60.681,0,"ame_3",33.936,-102.387,0,"alcohol500",-3.461,-113.727,0,"Pizzallaris",-45.761,-104.745,0,3338.425,-27.143,-11.44,0,0,"",0,0,0,0,,3335.968,3335.4,,4,3
92,4,0,5,4,0,2,0,1,1,1,16,10,13,39,3357.213,"Pring__",R,32,82,133,-2.079,0.354,0.032,1.476,-1.253,1.612,-36.238,27.977,2,0,250,-200,4.065,0,0,1,8,7,R,"muyang_",171.1,80,0.496,3,32,W,Y,3358.267,99,194,68,75,17,133,82,21.118,38.466,-0.52,0,0.213,-306.443,-225.556,-100.42,-0.016,-37.379,0,"HalF_HearteD",-0.714,-16.757,120,"-Alta-",-19.31,-45.197,0,"mochi_2929",-12.212,-57.54,0,"bdg06213",17.93,-44.361,80,"Pugeuk",11.055,-61.783,0,"ame_3",36.449,-100.162,0,"alcohol500",-5.867,-113.84,0,"Pizzallaris",-46.244,-103.098,100,3360.769,-29.848,-59.745,3363.592,8,"Pizzallaris",-43.561,-80.87,1,64,3367.98,3363.535,3363.54,3365.365,85,2
93,4,0,5,5,0,0,1,0,1,1,255,17,16,40,3395.687,"Pring__",R,32,81,131,2.358,0.441,0.446,1.502,0.674,1.707,-36.238,45.889,4,0,240.808,-164.541,-8.091,0,0,1,0,5,L,"shimenawa",175,92.079,0.296,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-37.714,0,"HalF_HearteD",0.214,-16.763,0,"-Alta-",-20.92,-47.027,0,"mochi_2929",-11.932,-60.993,0,"bdg06213",18.661,-43.358,0,"Pugeuk",10.117,-60.861,0,"ame_3",42.819,-94.654,0,"alcohol500",5.438,-112.173,0,"Pizzallaris",-46.284,-100.436,0,0,0,0,0,0,"",0,0,0,0,3396.947,3398.181,3397.834,,0,0
94,4,0,5,5,0,1,1,0,1,1,255,17,16,41,3412.194,"Pring__",R,3,65,96,2.582,0.662,0.703,1.603,1.855,2.096,-36.238,78.751,1,0,-355.543,48.574,-5.044,0,0,0,0,5,L,"shimenawa",175,92.079,0.296,0,104,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-37.545,0,"HalF_HearteD",0.057,-16.824,0,"-Alta-",-20.385,-46.19,0,"mochi_2929",-11.861,-60.036,0,"bdg06213",18.85,-43.591,0,"Pugeuk",8.018,-60.861,0,"ame_3",42.831,-94.595,0,"alcohol500",4.822,-113.719,0,"Pizzallaris",-46.065,-101.223,0,0,0,0,0,0,"",0,0,0,0,3413.647,3414.965,3414.707,,0,0
95,4,0,5,5,1,1,1,0,1,1,255,17,16,42,3426.915,"Pring__",R,32,71,123,3.989,1.583,0.545,1.635,1.339,2.389,-36.238,63.891,1,0,250,-130.437,-1.19,0,0,0,0,5,L,"shimenawa",175,92.079,0.296,0,104,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234,-37.944,0,"HalF_HearteD",0.127,-16.809,0,"-Alta-",-18.957,-44.449,0,"mochi_2929",-11.358,-60.24,0,"bdg06213",19.705,-42.943,0,"Pugeuk",10.983,-60.593,0,"ame_3",42.213,-95.239,0,"alcohol500",4.798,-114.144,0,"Pizzallaris",-42.696,-102.202,0,0,0,0,0,0,"",0,0,0,0,3428.236,3430.202,3428.792,,0,0
96,4,0,5,5,2,1,1,0,1,1,255,17,16,43,3447.364,"Pring__",R,32,79,129,1.557,0.236,0.367,1.466,0.307,1.58,-36.238,45.004,4,0,250,-170.491,-7.966,0,0,1,0,5,L,"shimenawa",175,92.079,0.296,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053,-37.805,0,"HalF_HearteD",0.023,-16.734,0,"-Alta-",-20.161,-43.915,0,"mochi_2929",-9.703,-57.93,0,"bdg06213",19.02,-43.199,0,"Pugeuk",12.508,-60.209,0,"ame_3",42.073,-95.892,0,"alcohol500",5.669,-114.373,0,"Pizzallaris",-42.349,-102.401,0,0,0,0,0,0,"",0,0,0,0,3448.602,3449.394,3449.491,,0,0
97,4,0,5,5,2,2,1,0,1,1,255,17,16,44,3468.469,"Pring__",R,14,64,94,1.509,-0.736,0.283,1.558,-0.055,1.82,-36.238,32.01,4,0,306.764,348.043,-30.178,0,0,1,0,5,L,"shimenawa",175,92.079,0.296,0,104,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,-37.409,0,"HalF_HearteD",0.11,-16.866,0,"-Alta-",-20.233,-44.004,0,"mochi_2929",-10.529,-57.216,0,"bdg06213",18.733,-41.506,0,"Pugeuk",10.953,-60.463,0,"ame_3",42.52,-96.468,0,"alcohol500",2.274,-110.793,0,"Pizzallaris",-42.362,-102.433,0,0,0,0,0,0,"",0,0,0,0,3469.847,3472.362,3470.939,,0,0
98,4,0,5,5,0,0,2,0,1,1,255,17,16,45,3495.071,"Pring__",R,14,59,90,-1.943,0.32,-0.189,1.84,-1.52,2.415,-36.238,41.266,1,0,290.792,351.685,-25.486,0,0,0,1,4,L,"わだ、、",190,85,0.53,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148,-37.741,0,"HalF_HearteD",-0.113,-16.823,0,"-Alta-",-20.491,-44.497,0,"mochi_2929",-10.932,-60.302,0,"bdg06213",20.837,-45.984,0,"Pugeuk",11.819,-61.015,0,"ame_3",46.467,-92.906,0,"alcohol500",2.995,-117.675,0,"Pizzallaris",-42.385,-102.384,0,0,0,0,0,0,"",0,0,0,0,3496.513,3498.271,3497.604,,0,0
99,4,0,5,5,1,0,2,0,1,1,255,17,16,46,3510.866,"Pring__",R,32,76,127,0.707,0.562,0.287,1.543,-0.067,1.835,-36.238,38.809,2,0,250,-144.399,-1.73,0,0,1,1,4,L,"わだ、、",190,85,0.53,3,84,W,Y,3512.032,255,80,102,84,34,145,112,31.966,-41.864,0.86,0,0.417,-73.558,176.146,-100.54,-0.114,-37.753,0,"HalF_HearteD",-0.188,-17.01,0,"-Alta-",-20.471,-46.371,0,"mochi_2929",-11.878,-61.037,0,"bdg06213",20.587,-47.625,0,"Pugeuk",11.851,-61.01,0,"ame_3",46.146,-93.127,98,"alcohol500",2.976,-117.163,0,"Pizzallaris",-42.371,-102.391,0,3516.324,59.915,-91.172,3516.425,6,"ame_3",57.562,-88.08,0,0,,,3516.828,3517.38,192,1
100,5,1,5,5,0,0,0,0,0,0,255,255,255,52,3566.812,"Riyaj",R,0,69,121,-3.347,-2.529,-0.113,1.332,-1.455,-0.257,-36.789,31.006,4,0,0,0,11.557,-0.58,-21.683,1,4,4,R,"bdg06213",190,80,0.502,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139,-37.425,0,"encounter v",-0.205,-17.63,0,"쟈가리코",-21.901,-46.764,0,"DoYaGee",-18.994,-59.974,0,"わだ、、",19.199,-47.543,0,"shimenawa",13.254,-65.327,0,"_송글_",41.706,-94.08,0,"muyang_",-0.202,-112.798,0,"ByeolBam",-46.78,-91.728,0,0,0,0,0,0,"",0,0,0,0,3568.102,,,,0,0
101,5,1,5,5,0,1,0,0,0,0,255,255,255,53,3586.149,"Riyaj",R,27,76,127,0.797,0.35,0.253,1.935,0.248,1.696,-36.789,35.298,2,0,58.262,-121.471,-6.143,0,0,1,4,4,R,"bdg06213",190,80,0.502,3,84,W,Y,3587.207,255,109,117,88,87,145,89,25.156,64.147,0.99,0,0.406,195.401,-407.998,34.391,-0.136,-37.445,0,"encounter v",-0.052,-17.422,0,"쟈가리코",-21.392,-46.556,0,"DoYaGee",-19.122,-59.957,0,"わだ、、",19.629,-47.707,0,"shimenawa",10.975,-65.853,0,"_송글_",41.872,-94.349,0,"muyang_",0.026,-116.654,0,"ByeolBam",-46.349,-91.592,0,3589.669,-41.652,-45.043,0,0,"",0,0,0,0,,,,,64,3
102,5,1,5,5,0,2,0,0,0,0,255,255,255,54,3605.501,"Riyaj",R,10,76,116,-0.924,-1.012,0.113,1.863,-0.405,1.462,-36.789,30.04,1,0,0,400,-8.035,0,0,0,4,4,R,"bdg06213",190,80,0.502,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-37.543,0,"encounter v",-0.182,-17.556,0,"쟈가리코",-21.214,-45.87,0,"DoYaGee",-19.69,-59.839,0,"わだ、、",19.314,-47.874,0,"shimenawa",10.994,-66.035,0,"_송글_",43.243,-95.164,0,"muyang_",-1.411,-115.865,0,"ByeolBam",-46.713,-93,0,0,0,0,0,0,"",0,0,0,16,3606.869,,,,0,0
103,5,1,5,5,1,2,0,0,0,0,255,255,255,55,3622.82,"Riyaj",R,10,84,126,0.137,-2.529,0.212,1.522,0.054,0.36,-36.789,29.235,4,0,0,400,1.184,0.03,-20.815,1,4,4,R,"bdg06213",190,80,0.502,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,-37.694,0,"encounter v",0.03,-19.155,0,"쟈가리코",-21.695,-46.865,0,"DoYaGee",-19.656,-59.79,0,"わだ、、",19.121,-48.144,0,"shimenawa",8.766,-65.661,0,"_송글_",43.255,-95.137,0,"muyang_",-1.398,-115.889,0,"ByeolBam",-47.312,-94.788,0,0,0,0,0,0,"",0,0,0,16,3624.102,,,,0,0
104,5,1,5,5,0,0,1,0,0,0,255,255,255,56,3651.725,"Riyaj",R,13,85,124,-2.137,-0.922,0.124,1.884,-0.352,1.517,-36.789,24.127,1,0,-358.963,348.06,5.632,0,0,0,5,7,L,"alcohol500",168,90.002,0.398,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052,-37.557,0,"encounter v",0.057,-17.303,0,"쟈가리코",-21.035,-46.506,0,"DoYaGee",-8.619,-66.347,0,"わだ、、",20.826,-48.157,0,"shimenawa",12.364,-64.862,0,"_송글_",43.835,-96.044,0,"muyang_",3.295,-116.571,0,"ByeolBam",-44.71,-95.704,0,0,0,0,0,0,"",0,0,0,0,3652.736,,,,0,0
105,5,1,5,5,1,0,1,0,0,0,255,255,255,57,3666.538,"Riyaj",R,13,79,116,-0.54,-0.652,0.287,1.935,0.406,1.703,-36.789,37.908,0,0,-367.622,338.901,-5.74,0,0,0,5,7,L,"alcohol500",168,90.002,0.398,0,84,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.495,0,"encounter v",-0.067,-17.368,0,"쟈가리코",-21.004,-46.233,0,"DoYaGee",-8.401,-67.008,0,"わだ、、",20.811,-48.209,0,"shimenawa",12.955,-64.82,0,"_송글_",43.96,-96.076,0,"muyang_",-2.288,-121.865,0,"ByeolBam",-44.71,-95.703,0,0,0,0,0,0,"",0,0,0,0,3667.658,,,,0,0
