id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
130,,7,0,0,9,0,1,1,0,0,0,255,255,255,70,3835.889,"?fredo?",L,26,89,140,0.705,0.34,-0.168,1.841,0.222,1.678,-36.594,12.155,84,14,1,2,67.087,-159.46,0,0,0,4,4,R,"_이누_",190,90.478,0.447,3,64,W,Y,1,3837.095,255,59,95,0,0,132,79,29.81,44.025,0.055,1.121,-19.529,-1,0,0.215,344.995,299.311,-389.091,3841.11,-47.786,-63.814,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129,-37.517,0.007,-17.176,-21.154,-49.365,-11.542,-64.489,20.598,-51.307,12.288,-62.876,39.441,-98.494,0.083,-116.68,-48.836,-101.762,-0.306,-37.114,,"kneesohime",0.075,-17.317,,"にゃんこ65K",-21.117,-49.534,,"Metalu",-11.539,-64.501,,"Parottey",20.779,-51.535,,"CoalCat",12.351,-62.764,,"あくせる",39.44,-98.489,,"「yune」",0.076,-116.679,,"Gonyong",-48.367,-101.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
131,,7,0,0,9,0,2,1,0,0,0,255,255,255,71,3859.706,"?fredo?",L,6,66,95,-3.465,0.065,-0.389,1.84,-0.535,1.668,-36.594,13.466,44,56,0,4,-430.384,0,0,0,0,4,4,R,"_이누_",190,90.478,0.447,,64,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3862.672,4,,578,0,,,,,,,,,,,,,,,,,,,-0.251,-37.649,-0.067,-17.16,-21.614,-50.271,-12.187,-62.924,19.194,-51.154,10.369,-63.139,37.389,-100.901,-3.49,-119.515,-49.7,-99.197,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
132,,7,0,0,9,0,0,2,0,0,0,255,255,255,72,3883.171,"?fredo?",L,28,77,128,-1.382,-0.011,-0.355,1.791,-0.648,1.518,-36.594,13.763,63,37,0,2,38.049,-78.999,0,0,0,5,1,L,"IbikiKai_JP",190,85.479,0.4,3,37,W,Y,1,3884.36,255,108,155,93,43,145,87,21.714,14.572,-0.388,1.192,-20.594,-1,0,0.261,251.174,-289.338,-461.731,3888.276,-13.658,-91.144,3889.943,7,-15.423,0.12,-103.861,1,0,,3890.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265,-37.805,-0.04,-17.193,-21.062,-50.849,-8.089,-63.012,21.416,-46.226,13.162,-61.226,46.822,-94.781,4.706,-114.385,-44.373,-99.287,-0.15,-36.861,,"kneesohime",-0.062,-17.24,,"にゃんこ65K",-21.254,-50.57,,"Metalu",-8.827,-62.855,,"Parottey",21.226,-46.104,,"CoalCat",13.346,-61.126,72,"あくせる",46.493,-95.164,,"「yune」",4.173,-114.469,87,"Gonyong",-44.335,-99.269,,3899.034,-0.142,-38.183,,,,,,,,,,,,,3895.599,0.369,-59.859,,,,3890.458,-15.334,-104.743,,,,,,,,,,,,,,,,,,,3897.701,0.38,-57.662,,,,3894.057,-11.035,-85.21,,,,"",2,0,"「yune」",,,,322,""
133,,7,0,0,9,0,0,2,1,0,0,11,255,255,73,3913.74,"?fredo?",L,3,74,114,1.96,0.151,-0.195,1.855,0.096,1.727,-36.594,14.46,74,17,9,1,445.233,27.219,0,0,0,6,2,R,"레이나2",179.9,80.118,0.403,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3914.154,,,,,,,,,,,,,,,,,,,,,,,,,,-0.206,-37.619,0.041,-17.096,-20.617,-42.012,-11.121,-61.551,20.018,-50.404,11.145,-63.12,38.512,-101.289,0.303,-111.248,-48.136,-99.157,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3920.684,-0.187,-38.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
134,,7,0,0,9,1,0,2,1,0,0,11,255,255,74,3934.625,"?fredo?",L,0,93,140,1.222,0.274,-0.101,1.864,0.536,1.758,-36.594,16.746,90,7,3,2,0,0,0,0,0,6,2,R,"레이나2",179.9,80.118,0.403,0,74,W,Y,1,3935.765,141,33,78,26,8,136,99,-15.684,20.308,0.24,1.01,-19.759,-0.17,0,0.136,-532.118,-127.012,246.412,3935.343,-0.934,-22.943,3937.465,3,-13.154,0.06,-55.601,0,0,,3941.067,,,,3940.906,,,,,,,,,3940.237,6,,147,128,,,,,,,,,,,,,,,,,,,-0.169,-37.729,0.054,-16.967,-20.092,-40.197,-11.235,-62.76,20.744,-50.509,10.142,-62.944,38.738,-101.388,0.393,-111.266,-48.075,-99.213,-0.01,-37.089,,"kneesohime",0.098,-17.281,,"にゃんこ65K",-18.935,-42.878,,"Metalu",-11.229,-62.753,90,"Parottey",20.577,-50.735,,"CoalCat",10.217,-62.794,,"あくせる",38.651,-101.265,,"「yune」",0.405,-111.254,,"Gonyong",-48.071,-99.166,,,,,,,,3939.651,-18.774,-40.677,3937.829,-13.594,-57.639,,,,,,,,,,,,,,,,,,,,,,,,,3938.792,-14.397,-53.205,,,,,,,,,,,,,,,,"",2,0,"Metalu",3940.906,,,144,""
135,SIDE,7,0,0,9,0,0,2,1,0,0,11,255,255,,3941.907,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
136,,8,1,0,9,0,0,0,0,0,0,255,255,255,48,3991.743,"Ainy4／あいにゃ",R,3,83,110,-0.372,-0.628,0.409,1.582,0.649,1.25,-36.955,32.483,44,56,0,2,-418.818,0,-11.492,0,0,8,7,R,"「yune」",174.8,85,0.32,3,28,W,Y,1,3992.948,145,160,19,103,56,60,60,32.134,38.521,-0.048,0.766,-20.753,0.74,0,0.329,207.23,523.572,207.192,,,,3995.654,2,-24.447,2.482,-45.973,0,0,,3998.664,,,,,,,,,,,,,3996.174,8,,451,0,,,,,,,,,,,3998.153,2,,,,,,,-0.11,-37.889,0.029,-17.71,-21.493,-46.779,-13.011,-65.075,24.415,-53.484,11.634,-65.212,46.25,-102.129,-5.991,-111.732,-43.616,-87.522,0.27,-37.255,,"IbikiKai_JP",0.01,-17.718,,"레이나2",-21.149,-46.785,76,"눈꽃",-12.704,-65.131,,"_이누_",23.574,-52.59,,"sano jpn",11.721,-65.026,,"Pring__",46.245,-102.121,,"Amellaid",-5.585,-111.825,,"Dοpi",-43.523,-87.514,,4000.023,-1.729,-38.731,,,,3996.187,-25.021,-46.43,,,,,,,,,,,,,,,,,,,,,,,,,3998.992,-17.677,-39.879,,,,,,,,,,,,,,,,,,,"",1,0,"레이나2",,,,64,""
137,,8,1,0,9,0,0,1,0,0,0,255,255,255,49,4019.104,"Ainy4／あいにゃ",R,3,74,102,0.091,-0.046,0.518,1.728,0.987,1.591,-36.955,46.617,93,7,0,0,-443.677,0,-6.514,0,0,0,8,R,"Gonyong",169.8,80,0.2,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,-38.012,0.019,-17.297,-21.474,-46.787,-12.841,-65.043,24.276,-53.863,11.786,-65.416,49.669,-99.745,-7.21,-113.072,-46.388,-88.064,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4023.595,-0.502,-37.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
138,,8,1,0,9,0,1,1,0,0,0,255,255,255,50,4037.628,"Ainy4／あいにゃ",R,3,75,102,-0.859,0.512,0.395,1.856,0.603,1.902,-36.955,51.497,88,12,0,0,-463.636,0,-1.224,0,0,0,8,R,"Gonyong",169.8,80,0.2,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138,-37.89,0.024,-17.307,-21.514,-46.8,-12.845,-65.09,23.284,-51.963,11.37,-64.932,49.601,-99.788,-7.376,-112.932,-44.976,-86.262,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4043.174,-0.3,-37.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
139,,8,1,0,9,0,2,1,0,0,0,255,255,255,51,4055.963,"Ainy4／あいにゃ",R,3,81,109,-2.9,-0.603,0.06,1.594,-0.434,1.268,-36.955,13.941,51,49,0,2,-399.752,0,-17.979,0,0,0,8,R,"Gonyong",169.8,80,0.2,3,74,W,Y,0,4057.212,115,177,52,141,54,133,74,14.584,56.043,-0.664,0.764,-20.609,1,0.238,0.43,-66.304,596.312,4.043,4058.154,-24.358,-34.674,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.197,-37.903,0.022,-17.256,-21.419,-46.752,-12.872,-65.116,23.3,-52.972,11.433,-65.175,49.594,-99.796,-9.614,-114.379,-46.65,-88.348,0.075,-37.217,,"IbikiKai_JP",-0.083,-17.49,,"레이나2",-21.139,-46.664,,"눈꽃",-12.91,-65.065,,"_이누_",22.411,-51.721,,"sano jpn",10.541,-64.454,,"Pring__",49.576,-99.791,,"Amellaid",-9.145,-114.374,,"Dοpi",-46.642,-88.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
140,,8,1,0,9,0,2,1,0,0,0,255,255,255,52,4075.015,"Ainy4／あいにゃ",R,32,84,137,2.545,-0.633,0.208,1.628,0.039,1.198,-36.955,18.385,61,39,0,2,225.91,-76.211,-17.071,0,0,0,8,R,"Gonyong",169.8,80,0.2,3,74,W,Y,0,4076.109,183,126,92,58,5,145,86,13.368,43.362,0.169,0.682,-19.698,-0.69,0,0.285,-291.256,3.406,524.555,4077.031,-21.175,-42.247,4077.387,2,-20.553,0.267,-41.586,0,0,,,,,,,,,,,,,,,4079.372,0,,147,0,,,,,,,,,,,4078.71,2,,,,,,,0.03,-38.164,0.038,-17.305,-21.455,-46.599,-14.46,-64.436,22.75,-51.244,10.313,-65.91,48.573,-101.039,-6.755,-114.158,-47.495,-88.159,0.081,-37.57,,"IbikiKai_JP",0.017,-17.318,,"레이나2",-21.235,-46.509,86,"눈꽃",-14.267,-64.483,,"_이누_",22.617,-50.571,,"sano jpn",10.206,-65.649,,"Pring__",48.59,-101.049,,"Amellaid",-6.719,-114.102,,"Dοpi",-47.362,-88.146,,4081.278,-0.79,-38.912,,,,4077.913,-21.105,-42.126,,,,,,,,,,,,,,,,,,,,,,,,,4080.28,-17.809,-39.994,,,,,,,,,,,,,,,,,,,"",0,0,"레이나2",,,,64,""
141,,8,1,0,9,0,0,2,0,0,0,255,255,255,53,4099.104,"Ainy4／あいにゃ",R,10,72,102,-0.231,-0.485,0.212,1.966,-0.184,1.924,-36.955,41.159,89,11,0,2,35.942,400,-15.523,0,0,1,0,R,"?fredo?",190.4,86.374,0.436,0,74,W,Y,1,4100.314,255,142,79,105,33,145,92,-12.914,-7.219,-0.042,0.842,-20.467,-1,0,0.189,-594.15,-54.558,-63.321,4099.977,0.361,-23.64,4100.954,0,2.138,0.371,-37.548,0,0,,,,,,,,,,,,,,,4103.966,1,,147,0,,,,,,,,,,,,,,,,,,,-0.054,-38.013,0.019,-17.263,-21.2,-46.652,-14.188,-64.611,22.642,-51.843,9.246,-66.075,44.129,-97.485,-7.165,-112.656,-48.733,-92.994,0.185,-37.756,118,"IbikiKai_JP",0.014,-17.291,,"레이나2",-21.024,-46.586,,"눈꽃",-14.177,-64.59,,"_이누_",22.591,-51.738,,"sano jpn",9.153,-65.12,,"Pring__",43.571,-96.833,,"Amellaid",-8.329,-112.311,,"Dοpi",-47.301,-91.746,,4101.471,1.756,-37.868,,,,4103.348,-19.075,-39.666,,,,,,,,,,,,,,,,,,,4102.531,-2.135,-39.024,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,"Ainy4／あいにゃ",,,,64,""
142,SIDE,8,1,0,9,0,0,2,0,0,0,255,255,255,,4104.753,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
143,,8,0,0,9,0,0,0,0,0,0,255,255,255,75,4144.734,"?fredo?",L,26,88,140,-1.512,0.832,-0.376,1.913,-0.744,1.934,-36.594,21.807,86,12,2,4,73.739,-152.473,0,0,0,7,8,R,"Dοpi",175.5,90,0.35,,74,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198,-37.935,0,-17.138,-21.65,-50.057,-12.06,-60.815,20.095,-49.605,10.737,-62.618,36.003,-99.358,-0.278,-114.365,-42.405,-91.521,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
144,,8,0,0,9,0,1,0,0,0,0,255,255,255,76,4160.271,"?fredo?",L,3,79,116,-0.21,0.002,-0.517,1.839,-0.936,1.638,-36.594,16.69,68,25,6,2,499.077,30.371,0,0,0,7,8,R,"Dοpi",175.5,90,0.35,0,74,W,Y,1,4161.304,159,126,84,87,45,145,132,-30,5.887,-0.066,0.65,-19.665,0.59,0,0.301,-574.618,129.537,-114.169,4160.82,-0.171,-20.682,4170.109,7,-9.278,0.055,-130.328,1,0,,4167.545,4172.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.353,-37.714,-0.031,-17.124,-21.505,-50.133,-12.211,-61.179,20.435,-49.466,9.116,-62.917,36.522,-99.304,-1.688,-114.285,-42.334,-91.448,-0.362,-37.248,,"kneesohime",-0.037,-17.145,,"にゃんこ65K",-21.497,-50.066,,"Metalu",-12.217,-60.939,,"Parottey",20.24,-49.664,,"CoalCat",9.198,-62.743,85,"あくせる",36.523,-99.275,,"「yune」",-1.43,-114.377,94,"Gonyong",-42.292,-91.394,,4178.873,0.237,-38.238,,,,,,,,,,,,,4175.453,0.207,-59.791,,,,4170.699,-9.259,-129.662,,,,,,,,,,,,,,,,,,,4177.73,1.595,-57.677,,,,4171.959,-7.514,-124.695,,,,"",2,0,"「yune」",4172.557,,,322,""
145,,8,0,0,9,0,0,0,0,1,0,255,18,255,77,4190.437,"?fredo?",L,26,91,140,-1.108,0.764,-0.327,1.872,-0.514,1.802,-36.594,17.339,84,12,4,0,31.754,-181.697,0,0,0,8,7,L,"Amellaid",160,80.447,0.439,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4190.944,,,,,,,,,,,,,,,,,,,,,,,,,-0.146,-37.577,0.034,-17.25,-21.475,-47.871,-2.11,-61.489,18.637,-44.359,12.697,-60.26,40.417,-93.686,-0.475,-114.246,-38.499,-95.664,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4194.988,-0.212,-38.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4193.444,,,0,""
146,,8,0,0,9,0,1,0,0,1,0,255,18,255,78,4208.112,"?fredo?",L,13,79,116,3.113,-1.178,-0.175,1.781,0.695,1.428,-36.594,9.498,34,58,8,1,384.498,319.627,0,0,0,8,7,L,"Amellaid",160,80.447,0.439,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175,-38.265,0.115,-17.557,-19.038,-47.836,-1.476,-60.579,18.936,-45.401,12.435,-59.223,39.997,-96.329,0.317,-112.982,-38.604,-95.684,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4214.312,-0.134,-38.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4211.21,,,0,""
147,,8,0,0,9,1,1,0,0,1,0,255,18,255,79,4224.761,"?fredo?",L,10,88,128,-1.52,-0.559,-0.356,1.869,-0.651,1.791,-36.594,22.625,85,13,2,2,0,400,0,0,0,8,7,L,"Amellaid",160,80.447,0.439,0,74,W,Y,1,4225.705,197,233,55,23,21,129,85,-1.813,-9.254,-0.281,0.703,-20.391,-0.32,0,0.427,374.767,-462.272,76.517,4225.665,1.478,-30.396,4227.465,5,6.117,0.059,-55.551,0,0,,4230.506,,,,,,,4229.986,,,,4224.954,,4230.556,8,,147,64,,,,,,,,,,,,,,,,,,,-0.241,-37.727,0.042,-17.428,-20.199,-48.308,-1.009,-59.888,20.27,-45.285,12.721,-59.157,39.988,-96.322,0.369,-113.014,-38.584,-95.663,-0.146,-37.449,,"kneesohime",-0.026,-17.613,,"にゃんこ65K",-20.088,-48.226,85,"Metalu",-4.665,-60.703,,"Parottey",19.42,-44.712,,"CoalCat",12.765,-58.982,102,"あくせる",40.013,-96.316,,"「yune」",0.676,-113.091,,"Gonyong",-38.551,-95.668,,4234.569,1.086,-38.493,,,,4229.979,-18.582,-40.677,,,,,,,4227.982,6.371,-56.593,,,,,,,,,,,,,,,,4233.503,-17.821,-40.194,,,,,,,4228.737,3.06,-55.036,,,,,,,,,,"",2,0,"CoalCat",,4229.986,,82,""
148,,8,0,0,9,0,0,1,0,0,1,255,255,18,80,4251.035,"?fredo?",L,13,79,116,0.853,-0.61,-0.267,1.843,-0.237,1.689,-36.594,15.036,71,20,9,0,367.182,339.378,0,0,0,0,5,R,"sano jpn",172.3,92.118,0.561,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,4252.028,,,,,,,,,,,,,,,,,,,,,,,,-0.163,-37.584,0.074,-17.552,-20.019,-47.071,-8.537,-60.159,18.555,-40.174,7.85,-58.271,36.195,-97.659,-5.951,-114.371,-35.99,-89.94,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4255.714,-0.362,-37.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,4253.737,,0,""
149,,8,0,0,9,0,1,1,0,0,1,255,255,18,81,4265.125,"?fredo?",L,26,91,140,-1.136,0.369,-0.339,1.83,-0.574,1.64,-36.594,13.986,53,44,2,2,65.96,-170.728,0,0,0,0,5,R,"sano jpn",172.3,92.118,0.561,3,74,W,Y,1,4266.282,146,39,128,84,25,145,125,11.545,33.282,-0.201,0.994,-19.734,0.34,0,0.344,424.565,296.042,-303.486,4269.654,-60.044,-101.532,4272.388,8,-52.644,0.058,-100.294,1,0,,4271.064,4275.495,,,,,,,,4275.186,,,4270.232,,,,,,,,,,,,,,,,,,,,,,,,-0.255,-37.703,0.032,-17.214,-20.275,-47.473,-8.665,-60.203,18.508,-40.473,7.941,-58.279,35.911,-97.244,-4.552,-113.719,-36.043,-90.054,0.147,-37.455,,"kneesohime",-0.064,-17.272,,"にゃんこ65K",-19.981,-47.557,85,"Metalu",-8.618,-59.876,,"Parottey",18.428,-42.63,,"CoalCat",7.656,-54.763,,"あくせる",35.88,-97.254,,"「yune」",-4.548,-113.72,,"Gonyong",-36.012,-90.012,101,4281.493,1.035,-38.824,,,,4276.65,-24.252,-47.819,,,,,,,,,,,,,,,,4272.912,-51.541,-99.19,,,,,,,4280.213,-20.019,-48.289,,,,,,,,,,,,,,,,4273.997,-51.937,-95.168,"",2,0,"Gonyong",4275.495,,4275.186,19,""
150,,8,0,0,10,0,0,1,0,1,0,255,15,255,82,4300.275,"?fredo?",L,28,89,140,-1.15,0.229,-0.333,1.828,-0.545,1.636,-36.594,16.797,81,14,5,2,40.963,-85.404,0,0,0,1,3,L,"눈꽃",169.832,85,0.497,0,74,W,Y,0,4301.433,221,43,79,47,17,141,111,28.249,-27.963,-0.102,1.033,-19.332,0.84,0,0.282,185.176,255.211,-510.468,4305.398,40.75,-103.443,4305.609,6,39.43,2.462,-100.068,0,0,,4306.539,,,,,,,,,,,4325.862,,4306.144,1,,455,0,,,,,,,,,,,,,,,4310.861,4,,,-0.121,-37.426,-0.011,-17.154,-19.875,-48.81,-10.068,-61.491,19.904,-45.487,12.493,-58.711,43.94,-96.81,-1.812,-117.057,-48.552,-107.482,-0.281,-37.118,,"kneesohime",-0.042,-17.192,,"にゃんこ65K",-19.885,-48.379,,"Metalu",-9.031,-61.799,,"Parottey",19.743,-45.155,85,"CoalCat",12.495,-58.593,,"あくせる",43.951,-96.809,109,"「yune」",-1.81,-117.054,,"Gonyong",-48.227,-106.973,,4313.197,-0.002,-38.046,,,,,,,,,,4309.675,20.164,-40.957,,,,4306.155,39.718,-100.834,,,,,,,,,,,,,,,,,,,4312.232,16.623,-40.533,,,,4307.133,36.147,-96.342,,,,,,,"",1,0,"あくせる",4307.033,,,42,""
151,,8,0,0,10,0,0,2,0,1,0,255,15,255,83,4338.206,"?fredo?",L,13,86,110,1.828,-0.341,-0.184,1.91,0.098,1.834,-36.594,21.537,69,26,5,1,391.101,311.512,0,0,0,2,6,L,"Pring__",174.8,91.089,0.455,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4341.288,,,,,,,,,,,,,,,,,,,,,,,,,-0.108,-37.638,0.027,-17.052,-19.906,-48.491,-2.324,-61.582,20.343,-45.942,13.648,-59.563,47.335,-98.564,2.936,-113.365,-41.149,-100.965,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4343.537,-0.031,-38.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4341.16,,,0,""
152,,8,0,0,10,1,0,2,0,1,0,255,15,255,84,4354.437,"?fredo?",L,13,69,97,1.521,-0.823,-0.228,1.858,-0.038,1.712,-36.594,15.521,67,27,6,1,323.499,339.733,0,0,0,2,6,L,"Pring__",174.8,91.089,0.455,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4355.027,,,,,,,,,,,,,,,,,,,,,,,,,-0.199,-37.659,0.058,-17.282,-21.112,-48.78,-3.927,-60.633,20.395,-45.734,13.799,-59.603,47.335,-98.548,3.056,-113.334,-41.116,-100.962,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4359.448,-0.114,-38.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4357.223,,,0,""
153,,8,0,0,10,2,0,2,0,1,0,255,15,255,85,4370.749,"?fredo?",L,27,89,140,0.495,0.356,-0.186,1.84,0.139,1.679,-36.594,17.326,89,11,0,0,60.759,-128.77,0,0,0,2,6,L,"Pring__",174.8,91.089,0.455,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4385.15,,,,,,,,,,,,,,,,,,,,,,,,,-0.295,-38.137,0.011,-17.105,-20.847,-49.847,-4.836,-60.981,19.804,-44.99,13.923,-59.409,47.772,-99.17,2.905,-113.29,-41.122,-100.984,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4374.999,-0.474,-38.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4373.662,,,0,""
